"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01017","5","1012","73","0","2020","1","",50,223,235,228,2270093,1465102,15990,764,"",0.99,0.53,0.56,0.54,0.55,0.50,0.35,1.02,"",0,0.0,-17,-7.1,-10,-4.1,-25,-9.9,-342328,-13.1,19912,1.4,-4261,-21.0,-53,-6.5
"01019","5","1012","73","0","2020","1","",27,66,68,68,614657,414751,8543,702,"",0.80,0.26,0.27,0.27,0.28,0.25,0.25,1.06,"",-3,-10.0,1,1.5,-3,-4.2,-5,-6.8,-14517,-2.3,-2091,-0.5,188,2.3,7,1.0
"01021","5","1012","73","0","2020","1","",96,593,600,600,6674795,4064714,46045,859,"",1.44,1.28,1.28,1.28,1.46,1.19,0.78,1.14,"",-1,-1.0,-17,-2.8,0,0.0,-12,-2.0,409743,6.5,77811,2.0,480,1.1,65,8.2
"01023","5","1012","73","0","2020","1","N",16,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","1012","73","0","2020","1","",31,139,150,147,1920935,1061489,14926,1017,"",0.58,0.35,0.38,0.37,0.45,0.37,0.31,1.22,"",1,3.3,4,3.0,16,11.9,13,9.7,246819,14.7,70110,7.1,-4611,-23.6,58,6.0
"01027","5","1012","73","0","2020","1","",16,41,39,37,334475,237509,5550,660,"",0.91,0.19,0.18,0.17,0.17,0.15,0.21,0.92,"",4,33.3,4,10.8,2,5.4,-2,-5.1,2274,0.7,-5163,-2.1,-2093,-27.4,-18,-2.7
"01029","5","1012","73","0","2020","1","",18,260,233,238,3874145,2246510,99849,1223,"",0.97,2.52,2.30,2.32,3.62,3.26,5.23,1.52,"",2,12.5,32,14.0,28,13.7,70,41.7,330593,9.3,99621,4.6,14878,17.5,-138,-10.1
"01031","5","1012","73","0","2020","1","N",81,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",-8,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1012","73","0","2020","1","",112,1729,1767,1920,23105365,13749003,533679,984,"",1.02,1.49,1.52,1.61,1.71,1.50,2.58,1.11,"",2,1.8,248,16.7,273,18.3,363,23.3,3418394,17.4,2726595,24.7,8396,1.6,-18,-1.8
"01035","5","1012","73","0","2020","1","",8,50,50,52,457478,318521,3029,695,"",0.39,0.30,0.30,0.31,0.29,0.27,0.12,0.95,"",-3,-27.3,-17,-25.4,-17,-25.4,-10,-16.1,-137753,-23.1,-107200,-25.2,-872,-22.4,-6,-0.9
"01037","5","1012","73","0","2020","1","",12,26,29,24,246973,166388,1456,721,"",1.09,0.38,0.42,0.35,0.39,0.36,0.19,1.02,"",3,33.3,-2,-7.1,3,11.5,-2,-7.7,28268,12.9,12334,8.0,26,1.8,90,14.3
"01039","5","1012","73","0","2020","1","",73,430,443,440,4195236,2859165,48524,737,"",1.00,0.74,0.76,0.75,0.76,0.68,0.43,1.02,"",-2,-2.7,-33,-7.1,-12,-2.6,-12,-2.7,-180728,-4.1,-108690,-3.7,-2846,-5.5,0,0.0
"01041","5","1012","73","0","2020","1","",19,59,61,66,535727,428005,5162,665,"",0.87,0.34,0.34,0.36,0.32,0.30,0.16,0.93,"",-1,-5.0,-33,-35.9,-25,-29.1,-19,-22.4,-202449,-27.4,-194643,-31.3,-7221,-58.3,17,2.6
"01043","5","1012","73","0","2020","1","",180,1305,1252,1315,14027292,8992983,174446,836,"",1.21,0.93,0.88,0.91,0.99,0.83,1.03,1.09,"",1,0.6,67,5.4,28,2.3,46,3.6,1262640,9.9,613687,7.3,-3635,-2.0,46,5.8
"01045","5","1012","73","0","2020","1","",58,478,478,486,5809145,3469722,27845,930,"",0.82,0.57,0.57,0.57,0.50,0.58,0.30,0.88,"",1,1.8,-4,-0.8,-19,-3.8,-12,-2.4,168849,3.0,-11680,-0.3,-4157,-13.0,49,5.6
"01047","5","1012","73","0","2020","1","",44,440,399,457,6396217,3401488,76292,1139,"",0.64,0.75,0.68,0.77,1.03,0.79,0.72,1.40,"",-3,-6.4,38,9.5,-45,-10.1,10,2.2,605138,10.4,22879,0.7,-16745,-18.0,105,10.2
"01049","5","1012","73","0","2020","1","",80,674,656,658,8227913,4787372,115350,955,"",0.81,0.62,0.60,0.60,0.78,0.54,0.74,1.29,"",5,6.7,81,13.7,74,12.7,67,11.3,1310264,18.9,607387,14.5,54345,89.1,51,5.6
"01051","5","1012","73","0","2020","1","",153,844,851,856,10193560,6124027,82335,922,"",1.34,0.88,0.88,0.87,1.14,0.94,0.80,1.30,"",3,2.0,38,4.7,55,6.9,30,3.6,923475,10.0,547584,9.8,186,0.2,41,4.7
"01053","5","1012","73","0","2020","1","",68,460,446,452,4880696,3157074,58548,829,"",1.02,0.74,0.72,0.71,0.74,0.67,0.74,1.02,"",2,3.0,68,17.3,56,14.4,51,12.7,672852,16.0,442396,16.3,-910,-1.5,8,1.0
"01055","5","1012","73","0","2020","1","",135,871,866,860,11196532,5837089,90241,995,"",0.80,0.52,0.51,0.50,0.61,0.45,0.41,1.20,"",2,1.5,-3,-0.3,-20,-2.3,-19,-2.2,1011423,9.9,-50250,-0.9,-19988,-18.1,104,11.7
"01057","5","1012","73","0","2020","1","",21,66,72,72,794217,449050,3123,873,"",0.76,0.34,0.37,0.37,0.47,0.37,0.12,1.30,"",0,0.0,-23,-25.8,-16,-18.2,-18,-20.0,-194537,-19.7,-104061,-18.8,-6889,-68.8,18,2.1
"01059","5","1012","73","0","2020","1","",40,206,198,195,1743933,1262459,22720,672,"",0.83,0.38,0.37,0.36,0.34,0.29,0.31,0.93,"",0,0.0,8,4.0,-5,-2.5,-4,-2.0,41570,2.4,39009,3.2,3265,16.8,17,2.6
"01061","5","1012","73","0","2020","1","",45,143,138,125,1169675,832457,10117,665,"",1.11,0.58,0.56,0.50,0.56,0.47,0.33,1.03,"",2,4.7,7,5.1,2,1.5,-6,-4.6,130125,12.5,61461,8.0,-1517,-13.0,70,11.8
"01063","5","1012","73","0","2020","1","",6,26,21,17,380113,213999,2533,1371,"",0.46,0.28,0.23,0.18,0.49,0.39,0.23,2.13,"",-1,-14.3,0,0.0,-5,-19.2,-13,-43.3,-31827,-7.7,-12466,-5.5,-611,-19.4,212,18.3
"01065","5","1012","73","0","2020","1","",21,141,144,146,1764400,1084918,14643,945,"",0.90,1.08,1.11,1.11,1.43,1.39,1.07,1.30,"",0,0.0,-3,-2.1,5,3.6,13,9.8,343748,24.2,130118,13.6,155,1.1,157,19.9
"01067","5","1012","73","0","2020","1","",29,218,215,219,3157333,1543089,12142,1118,"",1.03,1.26,1.25,1.26,1.74,1.15,0.61,1.39,"",2,7.4,42,23.9,36,20.1,40,22.3,558921,21.5,357517,30.2,1489,14.0,-5,-0.4
"01069","5","1012","73","0","2020","1","",213,1978,1994,2012,23942448,14927388,220586,923,"",0.87,0.83,0.83,0.84,0.90,0.85,0.79,1.08,"",-5,-2.3,-3,-0.2,8,0.4,15,0.8,1118476,4.9,284441,1.9,-33805,-13.3,40,4.5
"01071","5","1012","73","0","2020","1","",73,517,504,514,4887555,3300510,49014,735,"",0.90,0.70,0.68,0.68,0.70,0.59,0.34,1.01,"",7,10.6,9,1.8,3,0.6,-8,-1.5,-542226,-10.0,-90484,-2.7,-15633,-24.2,-83,-10.1
"01073","5","1012","73","0","2020","1","",1213,17224,17329,17192,280009645,133592804,1825683,1249,"",0.78,1.00,1.00,0.99,1.05,0.98,0.78,1.05,"",17,1.4,342,2.0,108,0.6,-184,-1.1,10802637,4.0,1177886,0.9,-466426,-20.3,42,3.5
"01075","5","1012","73","0","2020","1","",12,67,62,61,647072,467566,8625,786,"",0.54,0.40,0.37,0.36,0.36,0.34,0.31,0.96,"",0,0.0,1,1.5,-7,-10.1,-9,-12.9,-63938,-9.0,-34357,-6.8,-5664,-39.6,-14,-1.8
"01077","5","1012","73","0","2020","1","",156,1537,1537,1514,17899765,11052188,269583,900,"",0.91,1.07,1.07,1.03,1.33,1.13,1.43,1.25,"",-6,-3.7,-8,-0.5,63,4.3,10,0.7,650904,3.8,144129,1.3,-20688,-7.1,20,2.3
"01079","5","1012","73","0","2020","1","",39,355,350,349,3681418,2569024,39467,806,"",1.01,1.45,1.44,1.42,1.61,1.71,1.50,1.12,"",-2,-4.9,0,0.0,-9,-2.5,-11,-3.1,-679525,-15.6,-120564,-4.5,-15729,-28.5,-131,-14.0
"01081","3","1012","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","1012","73","0","2020","1","",287,2469,2460,2477,32530845,17734243,180112,1014,"",1.07,0.85,0.84,0.84,1.06,0.98,0.58,1.26,"",12,4.4,149,6.4,142,6.1,147,6.3,3516118,12.1,1152705,7.0,2493,1.4,53,5.5
"01083","5","1012","73","0","2020","1","",181,2069,2457,2251,35030716,19112909,758885,1193,"",1.51,1.77,2.03,1.84,2.30,2.22,3.69,1.22,"",12,7.1,-68,-3.2,55,2.3,-1095,-32.7,-6951595,-16.6,-5346943,-21.9,-451832,-37.3,-36,-2.9
"01085","5","1012","73","0","2020","1","",11,98,102,100,907357,681804,5338,698,"",0.78,0.92,0.96,0.93,0.70,0.83,0.23,0.75,"",-1,-8.3,-3,-3.0,1,1.0,-3,-2.9,-322680,-26.2,-40345,-5.6,-1470,-21.6,-233,-25.0
"01087","5","1012","73","0","2020","1","",11,91,88,90,970194,638623,8903,832,"",0.55,0.39,0.38,0.39,0.38,0.70,0.44,0.98,"",0,0.0,26,40.0,22,33.3,22,32.4,472387,94.9,255112,66.5,3321,59.5,255,44.2
"01089","5","1012","73","0","2020","1","",661,6649,6527,6720,84712188,49010985,614078,983,"",0.82,0.65,0.64,0.65,0.50,0.63,0.46,0.77,"",26,4.1,688,11.5,557,9.3,718,12.0,12939589,18.0,5867849,13.6,14101,2.4,59,6.4
"01091","5","1012","73","0","2020","1","",34,373,381,390,5001079,2753186,40065,1009,"",0.82,1.04,1.07,1.10,1.27,1.04,0.99,1.19,"",-3,-8.1,19,5.4,19,5.2,0,0.0,514261,11.5,328218,13.5,-4223,-9.5,73,7.8
"01093","5","1012","73","0","2020","1","",19,122,125,118,1065523,724789,7094,674,"",0.38,0.24,0.25,0.23,0.23,0.20,0.09,0.96,"",-5,-20.8,15,14.0,15,13.6,6,5.4,185749,21.1,79994,12.4,-432,-5.7,57,9.2
"01095","5","1012","73","0","2020","1","",145,1124,1130,1143,12643890,7751714,89438,859,"",0.85,0.61,0.60,0.60,0.70,0.51,0.40,1.15,"",2,1.4,35,3.2,28,2.5,41,3.7,1337073,11.8,508247,7.0,-4845,-5.1,67,8.5
"01097","3","1012","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1012","73","0","2020","1","",824,10566,10429,10387,145919833,78435714,1567803,1073,"",0.99,1.26,1.24,1.23,1.41,1.22,1.20,1.13,"",4,0.5,499,5.0,122,1.2,-4,0.0,6642153,4.8,1649832,2.1,-244700,-13.5,28,2.7
"01099","5","1012","73","0","2020","1","",18,327,313,325,5192896,2647907,36605,1242,"",0.49,1.06,1.01,1.03,1.45,1.09,0.97,1.40,"",1,5.9,179,120.9,161,105.9,169,108.3,3065878,144.1,1653137,166.2,8651,30.9,166,15.4
"01101","5","1012","73","0","2020","1","",347,4208,4228,4249,61682804,31698609,446071,1122,"",0.67,0.67,0.66,0.66,0.80,0.77,0.60,1.21,"",4,1.2,125,3.1,78,1.9,-101,-2.3,3084619,5.3,514755,1.7,-50739,-10.2,47,4.4
"01103","5","1012","73","0","2020","1","",266,3392,3413,3507,45845160,26231065,399237,1026,"",1.17,1.38,1.39,1.40,1.53,1.27,1.13,1.10,"",16,6.4,142,4.4,203,6.3,207,6.3,3665499,8.7,1665673,6.8,-13137,-3.2,29,2.9
"01105","5","1012","73","0","2020","1","",7,50,50,50,485732,298980,4377,747,"",0.55,0.51,0.51,0.51,0.60,0.58,0.38,1.18,"",-2,-22.2,-9,-15.3,-10,-16.7,-12,-19.4,-206463,-29.8,-101024,-25.3,-7536,-63.3,-136,-15.4
"01107","5","1012","73","0","2020","1","",22,74,72,72,911938,467036,4752,965,"",0.82,0.40,0.40,0.39,0.50,0.40,0.24,1.25,"",0,0.0,-2,-2.6,-3,-4.0,-5,-6.5,59058,6.9,2059,0.4,602,14.5,102,11.8
"01109","5","1012","73","0","2020","1","",37,316,320,318,4964617,2180951,33380,1201,"",0.63,0.45,0.45,0.44,0.66,0.44,0.32,1.49,"",-2,-5.1,8,2.6,18,6.0,6,1.9,1779982,55.9,109080,5.3,-5128,-13.3,404,50.7
"01111","5","1012","73","0","2020","1","",28,182,183,176,1787726,1263237,13467,763,"",0.85,0.79,0.77,0.74,0.88,0.82,0.41,1.14,"",-1,-3.4,35,23.8,38,26.2,17,10.7,312314,21.2,229834,22.2,-2618,-16.3,8,1.1
"01113","5","1012","73","0","2020","1","",90,593,579,628,6923097,3935502,91168,888,"",1.18,0.86,0.84,0.90,1.01,0.81,1.12,1.17,"",4,4.7,-24,-3.9,-72,-11.1,-165,-20.8,-1818045,-20.8,-1326753,-25.2,-42580,-31.8,-91,-9.3
"01115","5","1012","73","0","2020","1","",193,1492,1466,1460,17518178,11016270,104440,915,"",1.54,1.57,1.52,1.51,1.77,1.48,0.88,1.15,"",-2,-1.0,-52,-3.4,-152,-9.4,-153,-9.5,-1421786,-7.5,-552163,-4.8,-36645,-26.0,0,0.0
"01117","5","1012","73","0","2020","1","",549,5477,5498,5632,77624788,41007625,584647,1079,"",1.16,1.33,1.33,1.36,1.25,1.10,0.90,0.93,"",-3,-0.5,284,5.5,281,5.4,302,5.7,4465982,6.1,1266214,3.2,-108773,-15.7,6,0.6
"01119","5","1012","73","0","2020","1","",14,43,40,39,767712,304026,7575,1452,"",0.69,0.30,0.28,0.27,0.54,0.35,0.34,1.91,"",0,0.0,-9,-17.3,-15,-27.3,-13,-25.0,-122410,-13.8,-55482,-15.4,-2115,-21.8,160,12.4
"01121","5","1012","73","0","2020","1","",104,1286,1270,1255,16207068,9174237,126705,981,"",0.91,0.87,0.86,0.84,0.96,0.75,0.56,1.12,"",3,3.0,187,17.0,140,12.4,98,8.5,2272382,16.3,1197831,15.0,-30740,-19.5,31,3.3
"01123","5","1012","73","0","2020","1","",80,388,398,402,4149259,2710009,32411,806,"",1.14,0.62,0.63,0.62,0.73,0.58,0.32,1.17,"",2,2.6,15,4.0,23,6.1,13,3.3,222473,5.7,158091,6.2,-1636,-4.8,9,1.1
"01125","5","1012","73","0","2020","1","",424,4785,4721,4737,62016720,34630385,545976,1005,"",1.14,1.00,0.99,0.98,1.07,1.02,0.95,1.08,"",4,1.0,584,13.9,483,11.4,293,6.6,12172411,24.4,4723632,15.8,91674,20.2,112,12.5
"01127","5","1012","73","0","2020","1","",83,641,623,622,8883994,4526126,81550,1087,"",0.74,0.73,0.71,0.70,1.01,0.69,0.78,1.42,"",-2,-2.4,-59,-8.4,-108,-14.8,-135,-17.8,-1633840,-15.5,-981578,-17.8,-79113,-49.2,-22,-2.0
"01129","5","1012","73","0","2020","1","",20,113,108,119,2720350,1611467,18407,1846,"",0.92,0.65,0.61,0.66,0.90,1.03,0.67,1.41,"",-2,-9.1,-12,-9.6,-33,-23.4,-20,-14.4,198542,7.9,376015,30.4,2124,13.0,409,28.5
"01131","5","1012","73","0","2020","1","",14,80,85,80,780757,574116,6302,735,"",0.72,0.59,0.63,0.59,0.49,0.59,0.40,0.82,"",0,0.0,3,3.9,11,14.9,12,17.6,130519,20.1,77004,15.5,-331,-5.0,50,7.3
"01133","5","1012","73","0","2020","1","",30,120,125,130,1581635,866715,10376,973,"",0.77,0.30,0.31,0.32,0.40,0.25,0.14,1.29,"",1,3.4,-24,-16.7,-15,-10.7,-12,-8.5,15164,1.0,-54700,-5.9,-855,-7.6,124,14.6
"01999","5","1012","73","0","2020","1","",1274,6973,7059,7387,112993827,59271698,1373044,1217,"",1.07,2.57,2.53,2.66,2.09,1.93,1.77,0.81,"",40,3.2,628,9.9,515,7.9,547,8.0,13081867,13.1,6822091,13.0,88491,6.9,48,4.1
"02000","3","1012","53","0","2020","1","",55,98,107,105,737325,737325,11207,549,"",6.01,0.45,0.48,0.47,0.26,2.27,3.69,0.55,"",-2,-3.5,5,5.4,20,23.0,-4,-3.7,172473,30.5,172473,30.5,2044,22.3,98,21.7
"02000","5","1012","53","0","2020","1","",2435,13841,14329,14505,274472198,262612211,3982554,1484,"",1.36,0.92,0.94,0.94,1.21,1.22,0.75,1.30,"",64,2.7,450,3.4,544,3.9,325,2.3,18895366,7.4,19319341,7.9,75649,1.9,58,4.1
"02013","5","1012","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","1012","73","0","2020","1","",8,38,35,38,874270,865282,13131,1818,"",0.59,0.22,0.15,0.17,0.27,0.19,0.11,1.51,"",0,0.0,-10,-20.8,-15,-30.0,-16,-29.6,-101490,-10.4,-98179,-10.2,-2856,-17.9,337,22.8
"02020","3","1012","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","1012","73","0","2020","1","",881,6184,6237,6300,120830744,114344028,1727666,1489,"",1.33,0.88,0.88,0.88,1.10,1.13,0.69,1.25,"",27,3.2,-201,-3.1,-274,-4.2,-348,-5.2,-5081755,-4.0,-5477469,-4.6,-178450,-9.4,2,0.1
"02050","3","1012","73","0","2020","1","",15,27,29,41,196875,196875,3011,468,"",103.76,5.36,5.81,8.10,3.73,32.08,52.49,0.58,"N",1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02050","5","1012","73","0","2020","1","",15,68,71,67,1002015,930606,13984,1122,"",0.53,0.20,0.21,0.19,0.24,0.23,0.14,1.20,"",2,15.4,-2,-2.9,-12,-14.5,-25,-27.2,125560,14.3,57285,6.6,445,3.3,296,35.8
"02060","5","1012","73","0","2020","1","N",11,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","3","1012","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","1012","73","0","2020","1","",22,61,68,72,950556,950556,14598,1091,"",0.66,0.45,0.48,0.49,0.39,0.38,0.23,0.82,"N",22,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02066","5","1012","73","0","2020","1","N",10,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",10,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","1012","73","0","2020","1","N",12,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","3","1012","73","0","2020","1","N",6,0,0,0,0,0,0,0,"N",91.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1012","73","0","2020","1","",9,4,10,22,530504,515383,7768,3401,"",0.70,0.04,0.10,0.22,0.44,0.41,0.25,3.67,"",2,28.6,-2,-33.3,1,11.1,16,266.7,477351,898.1,462230,869.6,6833,730.8,2817,482.4
"02090","5","1012","73","0","2020","1","",316,2178,2333,2444,45467676,44677039,681102,1509,"",1.74,1.26,1.33,1.38,1.92,2.24,1.39,1.45,"",-5,-1.6,19,0.9,151,6.9,248,11.3,5086204,12.6,5347487,13.6,49433,7.8,83,5.8
"02100","5","1012","73","0","2020","1","",17,55,65,73,837655,678681,10493,1002,"",1.34,1.68,1.95,2.04,2.71,2.44,1.52,1.43,"",1,6.2,2,3.8,15,30.0,14,23.7,-2972532,-78.0,-30233,-4.3,-1291,-11.0,-4426,-81.5
"02105","5","1012","73","0","2020","1","N",12,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1012","73","0","2020","1","",124,520,552,564,9344298,7713888,117215,1318,"",1.37,0.66,0.69,0.69,0.85,0.98,0.60,1.25,"",4,3.3,22,4.4,60,12.2,-1,-0.2,2844905,43.8,1264794,19.6,14136,13.7,353,36.6
"02122","3","1012","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",3.46,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","1012","73","0","2020","1","",243,749,758,795,10429499,10398539,157218,1046,"",1.43,0.84,0.84,0.87,0.89,1.02,0.62,1.04,"",6,2.5,11,1.5,0,0.0,30,3.9,258024,2.5,371973,3.7,-6592,-4.0,8,0.8
"02130","5","1012","73","0","2020","1","",68,259,259,252,4439134,4381949,66162,1330,"",1.42,0.86,0.85,0.80,1.17,1.45,0.89,1.39,"",4,6.2,27,11.6,5,2.0,-11,-4.2,768832,20.9,734581,20.1,7669,13.1,199,17.6
"02150","5","1012","73","0","2020","1","",41,130,139,129,1876509,1876509,28223,1088,"",1.07,0.53,0.48,0.45,0.57,0.62,0.37,1.19,"",-3,-6.8,-27,-17.2,-47,-25.3,-51,-28.3,-784119,-29.5,-780601,-29.4,-13581,-32.5,-86,-7.3
"02158","3","1012","73","0","2020","1","",7,18,17,13,122508,122508,1858,589,"",122.81,12.54,11.59,9.02,11.93,131.81,201.79,1.08,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02158","5","1012","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","3","1012","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",40.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","1012","73","0","2020","1","",7,8,8,7,70700,70700,1091,709,"",0.72,0.24,0.23,0.21,0.25,0.28,0.17,1.11,"",2,40.0,-4,-33.3,1,14.3,-1,-12.5,3100,4.6,3100,4.6,-51,-4.5,131,22.7
"02170","5","1012","73","0","2020","1","",449,2518,2570,2497,46730077,45237712,683457,1422,"",2.43,2.12,2.13,2.04,3.42,3.10,1.90,1.63,"",23,5.4,538,27.2,538,26.5,416,20.0,14783629,46.3,13937116,44.5,182973,36.6,212,17.5
"02180","3","1012","73","0","2020","1","",7,22,29,19,202051,202051,3080,666,"",56.12,8.08,10.61,7.01,6.38,52.87,86.75,0.74,"",-1,-12.5,9,69.2,16,123.1,-3,-13.6,92020,83.6,92020,83.6,1305,73.5,137,25.9
"02180","5","1012","73","0","2020","1","",13,41,38,36,543505,535005,8234,1091,"",0.53,0.22,0.20,0.19,0.22,0.21,0.13,1.06,"",2,18.2,12,41.4,8,26.7,6,20.0,119289,28.1,111371,26.3,1494,22.2,-9,-0.8
