"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01005","2","1028","73","0","2020","1","",14,542,538,544,5295158,0,0,752,"",5.16,5.47,5.32,5.35,5.49,0.00,0.00,1.02,"",0,0.0,28,5.4,22,4.3,24,4.6,788189,17.5,0,0.0,0,0.0,81,12.1
"01005","3","1028","73","0","2020","1","",8,332,338,339,2704751,117979,3365,619,"",2.33,1.47,1.46,1.46,1.27,0.66,3.15,0.87,"",0,0.0,-6,-1.8,1,0.3,0,0.0,-8043,-0.3,-24435,-17.2,-1964,-36.9,2,0.3
"01007","1","1028","73","0","2020","1","",3,32,29,32,629431,0,0,1562,"",3.34,0.63,0.56,0.61,0.77,0.00,0.00,1.28,"",1,50.0,2,6.7,1,3.6,4,14.3,39383,6.7,0,0.0,0,0.0,-21,-1.3
"01007","2","1028","73","0","2020","1","",11,241,234,238,3062684,0,0,991,"",6.26,4.09,3.97,3.99,4.61,0.00,0.00,1.15,"",0,0.0,24,11.1,13,5.9,19,8.7,877354,40.1,0,0.0,0,0.0,223,29.0
"01007","3","1028","73","0","2020","1","",7,163,167,169,1123481,297143,1754,520,"",3.15,1.21,1.24,1.24,0.77,2.75,2.06,0.62,"",0,0.0,13,8.7,8,5.0,13,8.3,116901,11.6,17982,6.4,107,6.5,20,4.0
"01009","1","1028","73","0","2020","1","",3,22,18,24,302660,0,0,1091,"",1.56,0.24,0.20,0.26,0.27,0.00,0.00,1.14,"",0,0.0,7,46.7,-2,-10.0,8,50.0,-11504,-3.7,0,0.0,0,0.0,-331,-23.3
"01009","2","1028","73","0","2020","1","",9,153,153,154,1266630,0,0,635,"",2.39,1.47,1.48,1.47,1.38,0.00,0.00,0.93,"",0,0.0,-10,-6.1,-1,-0.6,1,0.7,62866,5.2,0,0.0,0,0.0,44,7.4
"01009","3","1028","73","0","2020","1","",12,436,441,446,3777077,436203,2978,659,"",2.52,1.84,1.86,1.86,1.86,2.71,3.77,1.00,"",0,0.0,-2,-0.5,4,0.9,5,1.1,201917,5.6,55867,14.7,-509,-14.6,32,5.1
"01011","1","1028","73","0","2020","1","",2,14,14,15,255482,0,0,1371,"",4.52,0.45,0.45,0.47,0.62,0.00,0.00,1.37,"",1,100.0,-1,-6.7,-1,-6.7,1,7.1,19714,8.4,0,0.0,0,0.0,134,10.8
"01011","2","1028","73","0","2020","1","",8,239,235,231,2677656,0,0,876,"",9.24,6.62,6.52,6.42,8.04,0.00,0.00,1.23,"",0,0.0,1,0.4,0,0.0,-3,-1.3,166086,6.6,0,0.0,0,0.0,56,6.8
"01011","3","1028","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",2.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","1","1028","73","0","2020","1","",1,1,1,3,11532,0,0,532,"",0.85,0.01,0.01,0.04,0.01,0.00,0.00,0.56,"",1,100.0,1,100.0,1,100.0,3,100.0,11532,100.0,0,0.0,0,0.0,532,100.0
"01013","2","1028","73","0","2020","1","",10,92,92,89,902680,0,0,763,"",4.32,1.11,1.11,1.08,1.24,0.00,0.00,1.12,"",0,0.0,2,2.2,2,2.2,0,0.0,59471,7.1,0,0.0,0,0.0,40,5.5
"01013","3","1028","73","0","2020","1","",5,252,256,263,2033920,98142,579,609,"",1.71,1.33,1.35,1.39,1.26,0.66,0.56,0.93,"",0,0.0,2,0.8,2,0.8,4,1.5,84406,4.3,-2180,-2.2,-13,-2.2,19,3.2
"01015","1","1028","73","0","2020","1","",16,3841,3833,3881,60407745,0,0,1206,"",2.58,8.19,8.12,8.08,8.84,0.00,0.00,1.09,"",1,6.7,216,6.0,169,4.6,186,5.0,-3456884,-5.4,0,0.0,0,0.0,-136,-10.1
"01015","2","1028","73","0","2020","1","",15,356,353,352,3459649,0,0,752,"",1.24,0.66,0.65,0.65,0.62,0.00,0.00,0.96,"",0,0.0,-7,-1.9,-10,-2.8,-3,-0.8,187835,5.7,0,0.0,0,0.0,54,7.7
"01015","3","1028","73","0","2020","1","",12,1521,1511,1534,14298740,580425,4469,723,"",0.78,1.24,1.22,1.23,1.17,0.71,1.03,0.95,"",0,0.0,23,1.5,20,1.3,40,2.7,638306,4.7,-86350,-13.0,37,0.8,20,2.8
"01017","1","1028","73","0","2020","1","",1,3,4,6,18612,0,0,330,"",0.65,0.03,0.04,0.07,0.02,0.00,0.00,0.32,"",1,100.0,3,100.0,4,100.0,6,100.0,18612,100.0,0,0.0,0,0.0,330,100.0
"01017","2","1028","73","0","2020","1","",11,112,111,112,989318,0,0,682,"",3.67,1.08,1.07,1.07,0.99,0.00,0.00,0.93,"",0,0.0,-5,-4.3,-6,-5.1,-3,-2.6,-5566,-0.6,0,0.0,0,0.0,24,3.6
"01017","3","1028","73","0","2020","1","",9,460,462,472,4011499,241752,1625,664,"",2.37,1.94,1.95,1.97,1.82,1.37,1.82,0.93,"",0,0.0,7,1.5,4,0.9,10,2.2,210713,5.5,16270,7.2,295,22.2,25,3.9
"01019","1","1028","73","0","2020","1","",4,7,6,20,101242,0,0,708,"",3.92,0.13,0.11,0.36,0.16,0.00,0.00,0.78,"",1,33.3,-1,-12.5,-3,-33.3,15,300.0,20934,26.1,0,0.0,0,0.0,-134,-15.9
"01019","2","1028","73","0","2020","1","",8,55,54,55,591424,0,0,832,"",4.01,0.89,0.87,0.87,1.13,0.00,0.00,1.29,"",0,0.0,-5,-8.3,-4,-6.9,-1,-1.8,31218,5.6,0,0.0,0,0.0,89,12.0
"01019","3","1028","73","0","2020","1","",4,197,197,197,1926450,137571,1019,752,"",1.58,1.39,1.39,1.36,1.66,1.36,1.51,1.20,"",0,0.0,11,5.9,16,8.8,17,9.4,45007,2.4,-491,-0.4,-4,-0.4,-42,-5.3
"01021","1","1028","73","0","2020","1","",1,1,2,5,12174,0,0,351,"",0.49,0.01,0.02,0.05,0.01,0.00,0.00,0.34,"",1,100.0,1,100.0,2,100.0,5,100.0,12174,100.0,0,0.0,0,0.0,351,100.0
"01021","2","1028","73","0","2020","1","",11,233,235,236,2429358,0,0,796,"",2.77,2.02,2.03,2.04,2.18,0.00,0.00,1.08,"",0,0.0,5,2.2,6,2.6,4,1.7,275583,12.8,0,0.0,0,0.0,75,10.4
"01021","3","1028","73","0","2020","1","",7,402,410,407,3504112,712678,4515,663,"",1.39,1.53,1.55,1.53,1.43,3.45,3.95,0.93,"",0,0.0,-2,-0.5,-3,-0.7,20,5.2,148815,4.4,-9956,-1.4,-35,-0.8,20,3.1
"01023","1","1028","73","0","2020","1","",1,0,1,7,5363,0,0,155,"",1.25,0.00,0.03,0.19,0.01,0.00,0.00,0.11,"",1,100.0,0,0.0,1,100.0,7,100.0,5363,100.0,0,0.0,0,0.0,155,100.0
"01023","2","1028","73","0","2020","1","",8,44,44,46,323194,0,0,557,"",5.12,1.05,1.04,1.08,0.58,0.00,0.00,0.55,"",0,0.0,-7,-13.7,-5,-10.2,-3,-6.1,-3992,-1.2,0,0.0,0,0.0,50,9.9
"01023","3","1028","73","0","2020","1","",9,121,120,115,897181,105669,841,582,"",4.55,1.27,1.24,1.18,0.74,1.21,1.98,0.60,"",0,0.0,3,2.5,5,4.3,-2,-1.7,37262,4.3,6109,6.1,253,43.0,15,2.6
"01025","1","1028","73","0","2020","1","",5,27,25,27,387364,0,0,1132,"",3.09,0.32,0.29,0.31,0.30,0.00,0.00,0.99,"",0,0.0,1,3.8,-1,-3.8,3,12.5,-62869,-14.0,0,0.0,0,0.0,-235,-17.2
"01025","2","1028","73","0","2020","1","",11,248,246,245,2587225,0,0,808,"",3.47,2.53,2.52,2.50,2.50,0.00,0.00,0.99,"",0,0.0,-5,-2.0,-9,-3.5,-7,-2.8,73056,2.9,0,0.0,0,0.0,45,5.9
"01025","3","1028","73","0","2020","1","",6,394,398,386,3245282,612582,3614,636,"",1.50,1.77,1.79,1.72,1.42,3.49,3.87,0.81,"",0,0.0,5,1.3,15,3.9,9,2.4,149376,4.8,-1407,-0.2,-870,-19.4,14,2.3
"01027","1","1028","73","0","2020","1","",2,21,20,23,319020,0,0,1150,"",3.73,0.46,0.43,0.49,0.53,0.00,0.00,1.16,"",0,0.0,-2,-8.7,-4,-16.7,0,0.0,-55856,-14.9,0,0.0,0,0.0,-86,-7.0
"01027","2","1028","73","0","2020","1","",8,49,50,51,380464,0,0,585,"",7.63,0.92,0.94,0.95,0.78,0.00,0.00,0.83,"",0,0.0,3,6.5,4,8.7,5,10.9,46753,14.0,0,0.0,0,0.0,27,4.8
"01027","3","1028","73","0","2020","1","",4,158,158,158,1145747,77388,1424,558,"",3.02,1.31,1.30,1.28,1.06,0.78,2.82,0.82,"",0,0.0,1,0.6,-1,-0.6,-3,-1.9,103924,10.0,279,0.4,-188,-11.7,54,10.7
"01029","1","1028","73","0","2020","1","",2,17,19,21,294316,0,0,1192,"",3.54,0.76,0.87,0.94,0.92,0.00,0.00,1.07,"",1,100.0,-5,-22.7,-3,-13.6,-2,-8.7,1133,0.4,0,0.0,0,0.0,182,18.0
"01029","2","1028","73","0","2020","1","",8,112,111,112,722368,0,0,498,"",7.23,4.36,4.42,4.41,2.77,0.00,0.00,0.63,"",-1,-11.1,0,0.0,7,6.7,9,8.7,37749,5.5,0,0.0,0,0.0,3,0.6
"01029","3","1028","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","1","1028","73","0","2020","1","",9,202,202,194,3161068,0,0,1220,"",3.48,1.18,1.17,1.11,1.46,0.00,0.00,1.27,"",0,0.0,-11,-5.2,-12,-5.6,-16,-7.6,-537409,-14.5,0,0.0,0,0.0,-120,-9.0
"01031","2","1028","73","0","2020","1","",18,258,256,260,2532729,0,0,755,"",3.55,1.31,1.29,1.31,1.45,0.00,0.00,1.11,"",0,0.0,2,0.8,1,0.4,8,3.2,70030,2.8,0,0.0,0,0.0,10,1.3
"01031","3","1028","73","0","2020","1","",5,576,582,606,5289158,1578619,11589,692,"",0.78,1.28,1.29,1.33,1.37,4.33,6.36,1.05,"",0,0.0,-12,-2.0,-11,-1.9,8,1.3,106502,2.1,16622,1.1,2373,25.7,20,3.0
"01033","1","1028","73","0","2020","1","",6,17,22,20,205005,0,0,802,"",1.81,0.07,0.09,0.08,0.05,0.00,0.00,0.65,"",1,20.0,0,0.0,4,22.2,3,17.6,-13704,-6.3,0,0.0,0,0.0,-169,-17.4
"01033","2","1028","73","0","2020","1","",11,295,295,298,2807983,0,0,730,"",1.69,1.02,1.02,1.01,0.85,0.00,0.00,0.84,"",0,0.0,-2,-0.7,-5,-1.7,0,0.0,156856,5.9,0,0.0,0,0.0,46,6.7
"01033","3","1028","73","0","2020","1","",9,813,814,830,7015977,726445,4297,659,"",1.09,1.23,1.23,1.23,0.97,1.31,1.07,0.78,"",0,0.0,40,5.2,28,3.6,37,4.7,269163,4.0,61683,9.3,374,9.5,-3,-0.5
"01035","1","1028","73","0","2020","1","",2,6,8,16,68539,0,0,527,"",3.23,0.17,0.22,0.44,0.15,0.00,0.00,0.52,"",1,100.0,1,20.0,1,14.3,12,300.0,4592,7.2,0,0.0,0,0.0,-395,-42.8
"01035","2","1028","73","0","2020","1","",9,102,102,103,952632,0,0,716,"",7.42,2.49,2.49,2.49,2.50,0.00,0.00,1.00,"",0,0.0,-5,-4.7,-3,-2.9,-4,-3.7,21565,2.3,0,0.0,0,0.0,42,6.2
"01035","3","1028","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","1","1028","73","0","2020","1","",1,0,1,2,3105,0,0,239,"",2.99,0.00,0.07,0.13,0.02,0.00,0.00,0.25,"",1,100.0,0,0.0,1,100.0,2,100.0,3105,100.0,0,0.0,0,0.0,239,100.0
"01037","2","1028","73","0","2020","1","N",9,0,0,0,0,0,0,0,"N",13.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","1028","73","0","2020","1","",4,103,101,100,680280,8000,47,516,"",4.84,2.66,2.57,2.58,2.01,0.28,0.31,0.77,"",0,0.0,-1,-1.0,-3,-2.9,-4,-3.8,-366,-0.1,0,0.0,0,0.0,13,2.6
"01039","1","1028","73","0","2020","1","",7,57,57,61,893007,0,0,1178,"",3.14,0.45,0.45,0.48,0.54,0.00,0.00,1.18,"",1,16.7,4,7.5,1,1.8,10,19.6,80200,9.9,0,0.0,0,0.0,6,0.5
"01039","2","1028","73","0","2020","1","N",11,0,0,0,0,0,0,0,"N",2.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","1028","73","0","2020","1","",10,495,502,502,3722899,172730,1019,573,"",1.81,1.50,1.51,1.51,1.26,0.67,0.46,0.84,"",0,0.0,1,0.2,10,2.0,11,2.2,-85770,-2.3,11376,7.1,67,7.0,-22,-3.7
"01041","1","1028","73","0","2020","1","",3,10,7,6,78156,0,0,784,"",4.52,0.26,0.18,0.15,0.16,0.00,0.00,0.79,"",1,50.0,4,66.7,-1,-12.5,1,20.0,3515,4.7,0,0.0,0,0.0,-123,-13.6
"01041","2","1028","73","0","2020","1","",7,39,40,42,385888,0,0,736,"",5.39,0.89,0.90,0.93,0.95,0.00,0.00,1.05,"",0,0.0,-3,-7.1,-2,-4.8,0,0.0,7358,1.9,0,0.0,0,0.0,43,6.2
"01041","3","1028","73","0","2020","1","",7,199,199,200,1210118,78094,461,467,"",4.26,2.00,1.96,1.93,1.35,0.91,0.72,0.69,"",0,0.0,-17,-7.9,-18,-8.3,-19,-8.7,28205,2.4,2842,3.8,17,3.8,49,11.7
"01043","1","1028","73","0","2020","1","",7,78,80,83,1076518,0,0,1031,"",1.54,0.26,0.26,0.26,0.25,0.00,0.00,0.97,"",0,0.0,9,13.0,8,11.1,14,20.3,-10114,-0.9,0,0.0,0,0.0,-163,-13.7
"01043","2","1028","73","0","2020","1","",14,210,209,206,2100478,0,0,776,"",1.58,0.60,0.59,0.58,0.61,0.00,0.00,1.03,"",0,0.0,-7,-3.2,-7,-3.2,-9,-4.2,77696,3.8,0,0.0,0,0.0,56,7.8
"01043","3","1028","73","0","2020","1","",14,1083,1087,1102,9139838,587924,5162,645,"",1.25,1.36,1.35,1.35,1.20,0.90,1.58,0.89,"",0,0.0,9,0.8,12,1.1,2,0.2,558210,6.5,53347,10.0,664,14.8,35,5.7
"01045","1","1028","73","0","2020","1","",6,1696,1685,1696,33012913,0,0,1501,"",2.78,9.36,9.29,9.16,9.50,0.00,0.00,1.02,"",0,0.0,62,3.8,62,3.8,79,4.9,-2326350,-6.6,0,0.0,0,0.0,-172,-10.3
"01045","2","1028","73","0","2020","1","",10,127,125,125,1222093,0,0,748,"",2.37,0.61,0.60,0.59,0.43,0.00,0.00,0.72,"",0,0.0,0,0.0,-1,-0.8,-2,-1.6,52465,4.5,0,0.0,0,0.0,38,5.4
"01045","3","1028","73","0","2020","1","",12,507,505,511,3513197,204556,1208,532,"",2.25,1.07,1.06,1.06,0.56,0.57,0.67,0.53,"",0,0.0,-13,-2.5,-20,-3.8,-8,-1.5,55691,1.6,-3709,-1.8,-21,-1.7,22,4.3
"01047","1","1028","73","0","2020","1","",8,77,80,87,1015230,0,0,960,"",3.82,0.61,0.63,0.67,0.54,0.00,0.00,0.85,"",1,14.3,22,40.0,21,35.6,30,52.6,171273,20.3,0,0.0,0,0.0,-179,-15.7
"01047","2","1028","73","0","2020","1","",14,312,376,341,4100534,0,0,920,"",3.42,2.14,2.58,2.32,2.71,0.00,0.00,1.16,"",0,0.0,18,6.1,71,23.3,12,3.6,1196443,41.2,0,0.0,0,0.0,198,27.4
"01047","3","1028","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","1","1028","73","0","2020","1","",8,49,52,56,782118,0,0,1150,"",2.66,0.21,0.22,0.23,0.25,0.00,0.00,1.12,"",1,14.3,6,14.0,10,23.8,14,33.3,70397,9.9,0,0.0,0,0.0,-143,-11.1
"01049","2","1028","73","0","2020","1","",13,240,239,242,2075701,0,0,664,"",2.21,0.89,0.88,0.89,0.81,0.00,0.00,0.92,"",0,0.0,4,1.7,7,3.0,1,0.4,97620,4.9,0,0.0,0,0.0,20,3.1
"01049","3","1028","73","0","2020","1","",18,770,770,758,6890621,2605242,17852,692,"",2.42,1.25,1.25,1.22,1.22,4.89,5.93,0.99,"",0,0.0,-1,-0.1,12,1.6,3,0.4,413867,6.4,117342,4.7,-375,-2.1,38,5.8
"01051","1","1028","73","0","2020","1","",6,26,25,28,334645,0,0,978,"",1.73,0.12,0.12,0.13,0.13,0.00,0.00,1.00,"",-1,-14.3,-8,-23.5,-10,-28.6,0,0.0,-73276,-18.0,0,0.0,0,0.0,8,0.8
"01051","2","1028","73","0","2020","1","",18,824,795,807,9382984,0,0,893,"",2.64,3.43,3.32,3.33,4.33,0.00,0.00,1.29,"",0,0.0,72,9.6,32,4.2,50,6.6,1301151,16.1,0,0.0,0,0.0,72,8.8
"01051","3","1028","73","0","2020","1","",10,617,583,589,5454343,135288,798,704,"",1.16,1.13,1.07,1.06,1.14,0.34,0.40,1.05,"",0,0.0,24,4.0,-23,-3.8,-21,-3.4,90022,1.7,-15554,-10.3,-93,-10.4,20,2.9
"01053","1","1028","73","0","2020","1","",4,6,8,11,81391,0,0,751,"",1.98,0.04,0.06,0.08,0.04,0.00,0.00,0.67,"",0,0.0,-2,-25.0,-2,-20.0,4,57.1,-7617,-8.6,0,0.0,0,0.0,-71,-8.6
"01053","2","1028","73","0","2020","1","",14,382,378,377,3891353,0,0,790,"",3.54,2.47,2.44,2.41,2.43,0.00,0.00,1.00,"",0,0.0,23,6.4,19,5.3,25,7.1,367541,10.4,0,0.0,0,0.0,30,3.9
"01053","3","1028","73","0","2020","1","",9,1282,1265,1281,13629257,5139107,30952,822,"",1.80,3.63,3.58,3.58,3.86,18.01,20.33,1.07,"",0,0.0,19,1.5,-4,-0.3,-1,-0.1,640453,4.9,173540,3.5,-212,-0.7,36,4.6
"01055","1","1028","73","0","2020","1","",10,111,109,119,2092877,0,0,1425,"",1.96,0.30,0.30,0.32,0.38,0.00,0.00,1.24,"",0,0.0,-9,-7.5,-15,-12.1,1,0.8,2383,0.1,0,0.0,0,0.0,92,6.9
"01055","2","1028","73","0","2020","1","",14,313,319,316,2903204,0,0,707,"",1.40,0.74,0.76,0.75,0.65,0.00,0.00,0.87,"",0,0.0,1,0.3,6,1.9,2,0.6,172992,6.3,0,0.0,0,0.0,36,5.4
"01055","3","1028","73","0","2020","1","",13,1546,1531,1563,14075434,1291015,10438,700,"",1.03,1.61,1.60,1.62,1.43,1.66,2.46,0.89,"",0,0.0,8,0.5,-13,-0.8,-5,-0.3,156755,1.1,-11286,-0.9,699,7.2,9,1.3
"01057","1","1028","73","0","2020","1","",2,9,5,6,58973,0,0,680,"",2.38,0.21,0.12,0.14,0.12,0.00,0.00,0.73,"",1,100.0,2,28.6,-4,-44.4,2,50.0,2874,5.1,0,0.0,0,0.0,33,5.1
"01057","2","1028","73","0","2020","1","N",8,0,0,0,0,0,0,0,"N",4.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","3","1028","73","0","2020","1","",5,172,171,170,1336646,160389,946,601,"",2.40,1.56,1.54,1.54,1.46,2.20,1.86,0.94,"",0,0.0,6,3.6,9,5.6,5,3.0,11541,0.9,150,0.1,0,0.0,-19,-3.1
"01059","1","1028","73","0","2020","1","",3,30,31,30,500171,0,0,1268,"",2.05,0.26,0.26,0.25,0.33,0.00,0.00,1.28,"",0,0.0,4,15.4,4,14.8,6,25.0,79499,18.9,0,0.0,0,0.0,7,0.6
"01059","2","1028","73","0","2020","1","",10,254,255,256,2242989,0,0,677,"",3.50,1.90,1.89,1.89,1.82,0.00,0.00,0.96,"",0,0.0,1,0.4,1,0.4,1,0.4,109480,5.1,0,0.0,0,0.0,31,4.8
"01059","3","1028","73","0","2020","1","",7,277,272,281,2726417,610890,7299,758,"",1.94,0.91,0.89,0.90,1.00,2.32,5.22,1.11,"",0,0.0,-27,-8.9,-40,-12.8,-35,-11.1,-5605,-0.2,-93336,-13.3,138,1.9,82,12.1
"01061","1","1028","73","0","2020","1","",3,6,8,10,91240,0,0,877,"",2.43,0.11,0.15,0.18,0.15,0.00,0.00,0.98,"",1,50.0,-1,-14.3,1,14.3,3,42.9,630,0.7,0,0.0,0,0.0,-119,-11.9
"01061","2","1028","73","0","2020","1","",10,79,79,78,653653,0,0,639,"",4.13,1.28,1.30,1.26,1.30,0.00,0.00,1.01,"",1,11.1,-3,-3.7,-5,-6.0,-4,-4.9,40574,6.6,0,0.0,0,0.0,69,12.1
"01061","3","1028","73","0","2020","1","",11,395,393,390,2363522,1335725,7880,463,"",3.60,2.82,2.83,2.75,2.12,12.32,13.44,0.76,"",0,0.0,-1,-0.3,6,1.6,-10,-2.5,246837,11.7,86541,6.9,509,6.9,50,12.1
"01063","1","1028","73","0","2020","1","",2,5,6,12,87335,0,0,876,"",5.05,0.25,0.30,0.59,0.37,0.00,0.00,0.98,"",0,0.0,2,66.7,2,50.0,9,300.0,31152,55.4,0,0.0,0,0.0,-421,-32.5
"01063","2","1028","73","0","2020","1","",7,48,48,47,355842,0,0,574,"",9.04,2.08,2.08,2.02,1.87,0.00,0.00,0.91,"",0,0.0,-1,-2.0,-1,-2.0,-1,-2.1,40604,12.9,0,0.0,0,0.0,76,15.3
"01063","3","1028","73","0","2020","1","",9,143,143,144,873185,628843,6012,469,"",9.19,2.72,2.71,2.70,2.08,18.98,28.37,0.77,"",0,0.0,16,12.6,15,11.7,16,12.5,72503,9.1,73239,13.2,770,14.7,-13,-2.7
"01065","1","1028","73","0","2020","1","",4,15,12,15,130216,0,0,715,"",5.65,0.53,0.43,0.53,0.35,0.00,0.00,0.71,"",1,33.3,3,25.0,0,0.0,3,25.0,-14046,-9.7,0,0.0,0,0.0,-210,-22.7
"01065","2","1028","73","0","2020","1","",8,68,68,68,574552,0,0,650,"",5.77,2.10,2.11,2.10,1.92,0.00,0.00,0.91,"",0,0.0,0,0.0,-1,-1.4,-2,-2.9,52759,10.1,0,0.0,0,0.0,68,11.7
"01065","3","1028","73","0","2020","1","",5,182,182,183,1169221,211112,1246,493,"",2.85,2.47,2.48,2.47,1.77,4.46,4.70,0.72,"",0,0.0,7,4.0,9,5.2,10,5.8,73201,6.7,18834,9.8,112,9.9,8,1.6
"01067","1","1028","73","0","2020","1","",3,10,10,12,77353,0,0,558,"",3.50,0.27,0.27,0.32,0.14,0.00,0.00,0.50,"",1,50.0,3,42.9,1,11.1,7,140.0,1924,2.6,0,0.0,0,0.0,-271,-32.7
"01067","2","1028","73","0","2020","1","",8,58,57,58,592920,0,0,791,"",4.76,1.34,1.34,1.35,1.35,0.00,0.00,1.00,"",0,0.0,-4,-6.5,-5,-8.1,-4,-6.5,-11000,-1.8,0,0.0,0,0.0,42,5.6
