"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01051","5","1022","73","0","2020","1","",17,70,66,64,415169,255886,3537,479,"",0.65,0.18,0.17,0.16,0.05,0.08,0.10,0.31,"",-1,-5.6,-58,-45.3,-67,-50.4,-70,-52.2,-617772,-59.8,-336702,-56.8,-6596,-65.1,-124,-20.6
"01053","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",2.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","5","1022","73","0","2020","1","",9,27,25,25,254931,161833,1935,764,"",0.59,0.11,0.10,0.10,0.04,0.07,0.07,0.44,"",-2,-18.2,-24,-47.1,-27,-51.9,-26,-51.0,-314753,-55.3,-161566,-50.0,-1853,-48.9,-90,-10.5
"01055","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01055","5","1022","73","0","2020","1","",22,243,238,233,2466161,1262208,29904,797,"",0.57,0.36,0.35,0.34,0.16,0.21,0.42,0.45,"",-1,-4.3,-62,-20.3,-71,-23.0,-70,-23.1,-823107,-25.0,-414724,-24.7,-10053,-25.2,-31,-3.7
"01057","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",5.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","1022","73","0","2020","1","",6,17,17,17,252842,125206,2594,1144,"",0.95,0.22,0.21,0.22,0.17,0.22,0.30,0.79,"",0,0.0,-7,-29.2,-7,-29.2,-7,-29.2,-36354,-12.6,-43132,-25.6,-569,-18.0,217,23.4
"01059","5","1022","73","0","2020","1","",6,26,30,30,386120,148718,1923,1036,"",0.54,0.12,0.14,0.14,0.09,0.07,0.08,0.67,"",-2,-25.0,-5,-16.1,-2,-6.2,-1,-3.2,104978,37.3,-1387,-0.9,423,28.2,346,50.1
"01061","5","1022","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","5","1022","73","0","2020","1","",3,5,5,5,16426,16426,97,253,"",1.00,0.13,0.13,0.13,0.02,0.06,0.03,0.18,"",0,0.0,0,0.0,0,0.0,0,0.0,120,0.7,120,0.7,1,1.0,2,0.8
"01065","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",7.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01065","5","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","1022","73","0","2020","1","",39,446,436,436,5371743,2771209,47746,941,"",0.70,0.47,0.45,0.46,0.23,0.34,0.52,0.51,"",0,0.0,-39,-8.0,-34,-7.2,-24,-5.2,-312900,-5.5,-324732,-10.5,1541,3.3,14,1.5
"01071","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",2.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01071","5","1022","73","0","2020","1","",13,96,97,98,505161,384881,6737,401,"",0.70,0.33,0.32,0.33,0.08,0.15,0.14,0.26,"",0,0.0,8,9.1,7,7.8,8,8.9,-63780,-11.2,-30511,-7.3,2151,46.9,-89,-18.2
"01073","2","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","3","1022","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","1022","73","0","2020","1","",309,5612,5697,5785,108516976,44762116,723617,1465,"",0.87,0.82,0.81,0.84,0.47,0.70,0.94,0.57,"",28,10.0,170,3.1,218,4.0,69,1.2,-5839685,-5.1,205922,0.5,-47093,-6.1,-121,-7.6
"01075","5","1022","73","0","2020","1","",7,14,14,14,140426,73954,1124,772,"",1.38,0.21,0.21,0.21,0.09,0.12,0.12,0.44,"",1,16.7,3,27.3,0,0.0,0,0.0,28390,25.3,11182,17.8,275,32.4,109,16.4
"01077","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01077","5","1022","73","0","2020","1","",27,281,276,271,2492632,1530011,25113,695,"",0.69,0.49,0.47,0.47,0.21,0.33,0.41,0.45,"",2,8.0,4,1.4,-6,-2.1,-13,-4.6,-32683,-1.3,-46559,-3.0,-1491,-5.6,4,0.6
"01079","5","1022","73","0","2020","1","",4,14,13,13,130903,60943,1307,755,"",0.45,0.14,0.13,0.13,0.07,0.09,0.15,0.49,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","3","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","1022","73","0","2020","1","",48,482,473,471,6178072,3086456,64606,1000,"",0.78,0.41,0.40,0.40,0.23,0.36,0.64,0.58,"",-1,-2.0,25,5.5,24,5.3,18,4.0,439650,7.7,235905,8.3,21509,49.9,26,2.7
"01083","3","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",2.72,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","1022","73","0","2020","1","",16,156,155,168,1398767,759130,10389,674,"",0.58,0.33,0.32,0.35,0.11,0.19,0.15,0.32,"",0,0.0,-99,-38.8,-90,-36.7,-76,-31.1,-790256,-36.1,-447395,-37.1,-7704,-42.6,-5,-0.7
"01085","5","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","1","1022","73","0","2020","1","",1,5,6,5,44849,0,0,647,"",8.22,0.53,0.64,0.53,0.24,0.00,0.00,0.42,"",0,0.0,-1,-16.7,1,20.0,0,0.0,9806,28.0,0,0.0,0,0.0,142,28.1
"01089","2","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",6.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","3","1022","73","0","2020","1","",12,138,137,138,787998,0,0,440,"",2.42,0.74,0.74,0.74,0.47,0.00,0.00,0.64,"",0,0.0,-2,-1.4,0,0.0,2,1.5,14196,1.8,0,0.0,0,0.0,8,1.9
"01089","5","1022","73","0","2020","1","",159,1886,1887,1802,35146725,13853086,281088,1455,"",0.86,0.46,0.46,0.44,0.24,0.38,0.65,0.53,"",2,1.3,-121,-6.0,-79,-4.0,-139,-7.2,-5833425,-14.2,253105,1.9,-3617,-1.3,-144,-9.0
"01091","5","1022","73","0","2020","1","N",5,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01093","5","1022","73","0","2020","1","",8,24,24,23,315346,151199,2472,1025,"",0.70,0.12,0.12,0.11,0.08,0.09,0.09,0.68,"",-1,-11.1,-1,-4.0,-1,-4.0,-2,-8.0,-8756,-2.7,-11415,-7.0,-724,-22.7,28,2.8
"01095","5","1022","73","0","2020","1","",25,390,389,379,4884226,2348896,47046,973,"",0.64,0.53,0.51,0.51,0.31,0.33,0.64,0.61,"",3,13.6,-5,-1.3,-2,-0.5,-9,-2.3,-28032,-0.6,-28150,-1.2,-13938,-22.9,7,0.7
"01097","3","1022","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","1022","73","0","2020","1","",112,1860,1883,1858,31908290,13743067,218038,1315,"",0.59,0.56,0.55,0.55,0.36,0.46,0.51,0.64,"",3,2.8,40,2.2,62,3.4,31,1.7,2551162,8.7,1070698,8.4,-5943,-2.7,76,6.1
"01099","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",4.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01099","5","1022","73","0","2020","1","",5,50,50,50,586149,318626,4553,902,"",0.60,0.41,0.40,0.40,0.19,0.28,0.37,0.47,"",1,25.0,10,25.0,10,25.0,11,28.2,230614,64.9,87777,38.0,166,3.8,213,30.9
"01101","2","1022","73","0","2020","1","",4,52,51,52,773265,0,0,1151,"",20.23,9.44,9.23,9.37,14.70,0.00,0.00,1.57,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","1022","73","0","2020","1","",88,1656,1569,1566,25482969,10990469,204630,1227,"",0.74,0.66,0.61,0.62,0.39,0.57,0.84,0.61,"",-5,-5.4,-300,-15.3,-392,-20.0,-393,-20.1,-12514994,-32.9,-2508899,-18.6,-35331,-14.7,-265,-17.8
"01103","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","1022","73","0","2020","1","",25,267,275,268,3538291,1771118,31218,1008,"",0.48,0.27,0.28,0.27,0.14,0.18,0.27,0.50,"",0,0.0,54,25.4,64,30.3,59,28.2,720133,25.6,346827,24.4,9348,42.7,-19,-1.9
"01105","5","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01107","5","1022","73","0","2020","1","",7,35,36,36,386601,215170,1977,834,"",1.13,0.48,0.49,0.49,0.24,0.39,0.31,0.50,"",0,0.0,1,2.9,0,0.0,2,5.9,35114,10.0,12712,6.3,483,32.3,54,6.9
"01109","5","1022","73","0","2020","1","",7,170,171,174,2526251,1097830,10633,1132,"",0.52,0.60,0.59,0.61,0.39,0.47,0.31,0.65,"",0,0.0,0,0.0,3,1.8,-3,-1.7,175996,7.5,-1676,-0.2,-1772,-14.3,79,7.5
"01111","5","1022","73","0","2020","1","",7,29,28,27,385195,210216,1756,1058,"",0.93,0.31,0.29,0.29,0.22,0.29,0.16,0.74,"",0,0.0,-1,-3.3,-1,-3.4,-2,-6.9,16056,4.3,5872,2.9,123,7.5,90,9.3
"01113","5","1022","73","0","2020","1","",7,77,75,75,1172991,554245,9737,1192,"",0.40,0.28,0.27,0.27,0.20,0.24,0.36,0.73,"",0,0.0,-6,-7.2,-9,-10.7,-7,-8.5,-77672,-6.2,-40249,-6.8,-4293,-30.6,33,2.8
"01115","5","1022","73","0","2020","1","",17,133,133,133,1648360,773820,13585,953,"",0.59,0.35,0.34,0.35,0.19,0.22,0.35,0.56,"",-2,-10.5,-19,-12.5,-18,-11.9,-18,-11.9,15999,1.0,-20474,-2.6,-2200,-13.9,123,14.8
"01117","3","1022","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","1022","73","0","2020","1","",95,885,878,874,18583516,6681586,99048,1626,"",0.88,0.54,0.52,0.53,0.35,0.38,0.47,0.65,"",-1,-1.0,-55,-5.9,-57,-6.1,-62,-6.6,-3761191,-16.8,-302700,-4.3,3725,3.9,-208,-11.3
"01119","5","1022","73","0","2020","1","",3,13,13,13,177476,86492,617,1050,"",0.64,0.23,0.23,0.22,0.15,0.21,0.08,0.64,"",0,0.0,0,0.0,0,0.0,0,0.0,-17751,-9.1,-5078,-5.5,-212,-25.6,-105,-9.1
"01121","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01121","5","1022","73","0","2020","1","",11,85,84,82,947460,482689,8603,871,"",0.42,0.14,0.14,0.14,0.07,0.08,0.12,0.46,"",1,10.0,-5,-5.6,-10,-10.6,-9,-9.9,-148021,-13.5,-79932,-14.2,-316,-3.5,-48,-5.2
"01123","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01123","5","1022","73","0","2020","1","",11,103,103,102,1297281,661768,10406,972,"",0.69,0.41,0.40,0.40,0.26,0.30,0.31,0.66,"",-1,-8.3,-3,-2.8,-4,-3.7,-1,-1.0,62477,5.1,-2820,-0.4,962,10.2,70,7.8
"01125","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","1022","73","0","2020","1","",58,1520,1423,1264,15438384,7677180,90729,847,"",0.68,0.80,0.73,0.66,0.31,0.48,0.48,0.42,"",2,3.6,-79,-4.9,-258,-15.3,-395,-23.8,-1874646,-10.8,-1549536,-16.8,-47695,-34.5,38,4.7
"01127","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01127","5","1022","73","0","2020","1","",10,96,95,96,1282035,634968,11841,1031,"",0.39,0.27,0.27,0.27,0.17,0.21,0.34,0.62,"",-2,-16.7,0,0.0,0,0.0,-1,-1.0,-24454,-1.9,-18503,-2.8,2610,28.3,-16,-1.5
"01129","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",7.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01129","5","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","3","1022","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",8.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01131","5","1022","73","0","2020","1","",4,56,55,53,748692,393270,2754,1054,"",0.89,1.04,1.01,0.99,0.55,0.86,0.53,0.54,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01133","5","1022","73","0","2020","1","N",5,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
