"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01005","5","1025","73","0","2020","1","",65,808,822,799,7298541,4366381,44408,693,"",0.64,0.63,0.62,0.60,0.70,1.00,1.08,1.14,"",17,35.4,67,9.0,90,12.3,69,9.5,139104,1.9,20946,0.5,-7525,-14.5,-57,-7.6
"01007","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","3","1025","73","0","2020","1","",17,733,744,752,7007726,0,0,726,"",6.59,2.46,2.46,2.46,2.57,0.00,0.00,1.04,"",0,0.0,19,2.7,18,2.5,28,3.9,460591,7.0,0,0.0,0,0.0,28,4.0
"01007","5","1025","73","0","2020","1","",44,546,558,550,5366171,3277008,37272,749,"",0.67,0.71,0.72,0.71,0.75,1.25,1.14,1.05,"",12,37.5,-5,-0.9,3,0.5,4,0.7,336766,6.7,161129,5.2,-8080,-17.8,46,6.5
"01009","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","3","1025","73","0","2020","1","",23,1255,1264,1262,11667756,0,0,712,"",4.15,2.38,2.38,2.35,3.09,0.00,0.00,1.30,"",0,0.0,11,0.9,15,1.2,23,1.9,345761,3.1,0,0.0,0,0.0,12,1.7
"01009","5","1025","73","0","2020","1","",81,987,995,993,9218592,4312073,48414,715,"",0.58,0.73,0.73,0.73,0.93,1.10,1.60,1.28,"",13,19.1,21,2.2,18,1.8,25,2.6,216299,2.4,92593,2.2,8354,20.9,1,0.1
"01011","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",3.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","3","1025","73","0","2020","1","",9,188,191,188,2035080,0,0,828,"",7.07,1.03,1.03,1.02,1.49,0.00,0.00,1.45,"",0,0.0,-11,-5.5,-12,-5.9,-12,-6.0,-13063,-0.6,0,0.0,0,0.0,43,5.5
"01011","5","1025","73","0","2020","1","",42,521,517,515,5864710,3466483,47459,871,"",1.31,1.11,1.09,1.10,1.64,2.14,2.15,1.49,"",18,75.0,17,3.4,11,2.2,-3,-0.6,1139718,24.1,490697,16.5,14324,43.2,157,22.0
"01013","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","1025","73","0","2020","1","",12,466,470,462,4175824,0,0,689,"",3.53,1.11,1.11,1.09,1.39,0.00,0.00,1.26,"",0,0.0,-12,-2.5,-11,-2.3,-15,-3.1,57889,1.4,0,0.0,0,0.0,27,4.1
"01013","5","1025","73","0","2020","1","",57,891,918,908,8705425,3845075,38059,739,"",0.66,0.82,0.84,0.84,1.11,1.06,0.95,1.32,"",9,18.8,-56,-5.9,-25,-2.7,-19,-2.0,-181515,-2.0,-264070,-6.4,-418,-1.1,11,1.5
"01015","1","1025","73","0","2020","1","",5,60,59,60,1120727,0,0,1445,"",14.96,0.47,0.46,0.47,0.67,0.00,0.00,1.44,"",0,0.0,1,1.7,-2,-3.3,0,0.0,132650,13.4,0,0.0,0,0.0,178,14.0
"01015","2","1025","73","0","2020","1","N",7,0,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","3","1025","73","0","2020","1","",43,4440,4453,4435,49382567,0,0,855,"",2.41,1.62,1.60,1.59,2.17,0.00,0.00,1.35,"",1,2.4,-100,-2.2,-67,-1.5,-44,-1.0,1256983,2.6,0,0.0,0,0.0,35,4.3
"01015","5","1025","73","0","2020","1","",361,4383,4429,4374,42006684,24983436,232876,735,"",0.80,0.62,0.62,0.62,0.71,1.25,1.40,1.14,"",43,13.5,-85,-1.9,39,0.9,-6,-0.1,515513,1.2,136455,0.5,-17560,-7.0,12,1.7
"01017","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",2.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","1025","73","0","2020","1","",23,970,970,978,11332966,0,0,896,"",5.22,1.84,1.82,1.82,2.77,0.00,0.00,1.52,"",1,4.5,8,0.8,9,0.9,9,0.9,616156,5.7,0,0.0,0,0.0,41,4.8
"01017","5","1025","73","0","2020","1","",72,891,886,880,7357019,4597861,32944,639,"",0.65,0.66,0.65,0.64,0.69,1.07,0.96,1.06,"",7,10.8,38,4.5,27,3.1,28,3.3,226415,3.2,156076,3.5,-5545,-14.4,-3,-0.5
"01019","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",3.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","3","1025","73","0","2020","1","",13,909,909,913,8055080,99799,938,681,"",4.43,2.89,2.85,2.82,3.73,1.19,2.30,1.31,"",0,0.0,-10,-1.1,-35,-3.7,-15,-1.6,363269,4.7,-19869,-16.6,232,32.9,45,7.1
"01019","5","1025","73","0","2020","1","",44,413,420,426,4080603,2614055,29140,748,"",0.59,0.51,0.51,0.52,0.72,1.06,1.13,1.41,"",3,7.3,-14,-3.3,-9,-2.1,-10,-2.3,-84804,-2.0,117980,4.7,5820,25.0,4,0.5
"01021","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","1025","73","0","2020","1","",20,993,1003,1008,9783492,243754,1438,752,"",3.43,1.70,1.69,1.70,2.14,1.42,2.07,1.26,"",0,0.0,16,1.6,3,0.3,12,1.2,486379,5.2,-38935,-13.8,-229,-13.7,30,4.2
"01021","5","1025","73","0","2020","1","",95,945,955,934,9463397,4433441,45805,771,"",0.64,0.63,0.63,0.62,0.79,0.88,1.04,1.27,"",21,28.4,-11,-1.2,-6,-0.6,-10,-1.1,-279814,-2.9,-147973,-3.2,1662,3.8,-15,-1.9
"01023","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",4.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","3","1025","73","0","2020","1","",8,203,198,200,1925988,67504,500,740,"",3.48,0.96,0.91,0.91,0.85,0.93,1.94,0.91,"",0,0.0,15,8.0,5,2.6,3,1.5,85844,4.7,4914,7.9,131,35.5,5,0.7
"01023","5","1025","73","0","2020","1","",56,443,449,439,3865743,1727137,17486,670,"",0.96,0.81,0.81,0.79,0.65,0.81,1.07,0.81,"",26,86.7,-4,-0.9,5,1.1,-7,-1.6,78087,2.1,-235697,-12.0,-10218,-36.9,16,2.4
"01025","2","1025","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",4.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","3","1025","73","0","2020","1","",17,759,765,767,7404360,0,0,746,"",3.65,1.53,1.53,1.52,1.74,0.00,0.00,1.14,"",0,0.0,-40,-5.0,-20,-2.5,-27,-3.4,231656,3.2,0,0.0,0,0.0,50,7.2
"01025","5","1025","73","0","2020","1","",79,1042,1048,1045,9254151,6033217,60802,681,"",0.67,0.82,0.82,0.82,0.83,1.41,1.70,1.02,"",12,17.9,87,9.1,87,9.1,95,10.0,1085975,13.3,679878,12.7,9179,17.8,23,3.5
"01027","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",3.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","3","1025","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",1.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","1025","73","0","2020","1","",34,299,302,301,2478508,1608430,22955,634,"",0.87,0.43,0.43,0.43,0.47,0.67,1.18,1.10,"",1,3.0,1,0.3,12,4.1,0,0.0,120489,5.1,-68906,-4.1,1576,7.4,22,3.6
"01029","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","3","1025","73","0","2020","1","",19,440,436,440,4531284,738634,4357,795,"",11.68,3.38,3.38,3.38,4.24,21.26,19.45,1.25,"",0,0.0,-8,-1.8,-15,-3.3,-8,-1.8,135420,3.1,-14000,-1.9,-1212,-21.8,42,5.6
"01029","5","1025","73","0","2020","1","",23,75,75,76,612819,329050,2571,626,"",0.56,0.22,0.23,0.23,0.22,0.32,0.18,0.97,"",11,91.7,19,33.9,13,21.0,12,18.8,119854,24.3,60147,22.4,-871,-25.3,1,0.2
"01031","1","1025","73","0","2020","1","",2,12,12,12,199634,0,0,1280,"",14.32,0.26,0.26,0.26,0.38,0.00,0.00,1.48,"",0,0.0,-7,-36.8,-7,-36.8,-8,-40.0,-97970,-32.9,0,0.0,0,0.0,96,8.1
"01031","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","3","1025","73","0","2020","1","",25,1131,1129,1131,12496924,0,0,850,"",3.36,1.13,1.11,1.11,1.74,0.00,0.00,1.55,"",1,4.2,13,1.2,20,1.8,8,0.7,515520,4.3,0,0.0,0,0.0,25,3.0
"01031","5","1025","73","0","2020","1","",131,2095,2092,2091,19722036,11965789,98584,725,"",0.70,0.81,0.80,0.81,1.05,1.35,1.41,1.30,"",12,10.1,2,0.1,17,0.8,-1,0.0,766574,4.0,176749,1.5,-611,-0.6,26,3.7
"01033","1","1025","73","0","2020","1","",1,27,27,27,512765,0,0,1461,"",5.58,0.40,0.40,0.39,0.52,0.00,0.00,1.32,"",0,0.0,0,0.0,0,0.0,1,3.8,-37879,-6.9,0,0.0,0,0.0,-127,-8.0
"01033","2","1025","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","1025","73","0","2020","1","",27,2196,2212,2182,26449630,283841,1674,926,"",2.82,1.50,1.49,1.44,1.96,0.61,0.69,1.32,"",2,8.0,61,2.9,89,4.2,28,1.3,1774082,7.2,283841,100.0,1674,100.0,38,4.3
"01033","5","1025","73","0","2020","1","",162,2050,2056,1979,21848663,11915891,115538,829,"",0.67,0.54,0.54,0.52,0.62,0.88,0.75,1.16,"",22,15.7,112,5.8,114,5.9,37,1.9,526987,2.5,534093,4.7,12724,12.4,-16,-1.9
"01035","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",5.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","1025","73","0","2020","1","",12,226,224,228,2402200,0,0,818,"",6.73,1.09,1.07,1.07,1.53,0.00,0.00,1.42,"",-1,-7.7,-20,-8.1,-17,-7.1,-9,-3.8,-55067,-2.2,0,0.0,0,0.0,35,4.5
"01035","5","1025","73","0","2020","1","",26,368,366,363,3674592,2296219,30697,773,"",0.58,0.69,0.68,0.67,0.90,1.30,1.68,1.32,"",2,8.3,-11,-2.9,1,0.3,7,2.0,237087,6.9,119962,5.5,3792,14.1,52,7.2
"01037","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",5.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","3","1025","73","0","2020","1","",3,106,110,108,1062492,0,0,757,"",3.12,1.23,1.25,1.24,1.69,0.00,0.00,1.37,"",-1,-25.0,-8,-7.0,-1,-0.9,-7,-6.1,-92669,-8.0,0,0.0,0,0.0,-27,-3.4
"01037","5","1025","73","0","2020","1","",9,126,125,126,762520,522895,3184,467,"",0.37,0.57,0.55,0.57,0.46,0.76,0.56,0.82,"",2,28.6,-3,-2.3,-4,-3.1,-4,-3.1,43250,6.0,43769,9.1,357,12.6,39,9.1
"01039","2","1025","73","0","2020","1","",4,189,227,231,2326938,0,0,830,"",3.11,0.89,1.04,1.05,1.13,0.00,0.00,1.14,"",0,0.0,-8,-4.1,3,1.3,8,3.6,-11989,-0.5,0,0.0,0,0.0,-8,-1.0
"01039","3","1025","73","0","2020","1","",23,892,909,903,8540998,0,0,729,"",3.59,1.21,1.22,1.21,1.55,0.00,0.00,1.28,"",0,0.0,-33,-3.6,-8,-0.9,-27,-2.9,283250,3.4,0,0.0,0,0.0,42,6.1
"01039","5","1025","73","0","2020","1","",114,1784,1805,1776,15944822,9120886,83905,686,"",0.70,0.94,0.95,0.94,1.11,1.46,0.99,1.18,"",14,14.0,61,3.5,46,2.6,-23,-1.3,84500,0.5,151189,1.7,2574,3.2,-7,-1.0
"01041","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",2.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","3","1025","73","0","2020","1","",8,326,331,329,3282044,55687,329,768,"",4.19,1.48,1.45,1.42,1.97,0.78,0.84,1.36,"",0,0.0,30,10.1,32,10.7,32,10.8,206801,6.7,16547,42.3,98,42.4,-28,-3.5
"01041","5","1025","73","0","2020","1","",31,506,504,504,3997249,2738305,25108,609,"",0.64,0.89,0.86,0.86,0.92,1.31,1.02,1.06,"",8,34.8,-23,-4.3,-32,-6.0,-39,-7.2,-79015,-1.9,-57347,-2.1,1303,5.5,24,4.1
"01043","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","3","1025","73","0","2020","1","",25,2177,2171,2212,20074010,554874,3274,706,"",1.91,1.23,1.20,1.21,1.42,1.02,1.66,1.17,"",0,0.0,39,1.8,44,2.1,44,2.0,1160228,6.1,1046,0.2,6,0.2,28,4.1
"01043","5","1025","73","0","2020","1","",225,3960,3976,3942,40836293,16022996,147003,793,"",0.68,0.87,0.86,0.85,1.10,1.00,1.17,1.29,"",9,4.2,-66,-1.6,-39,-1.0,-100,-2.5,1857462,4.8,-299256,-1.8,5165,3.6,49,6.6
"01045","1","1025","73","0","2020","1","",7,598,598,595,7670204,0,0,988,"",60.20,12.15,12.16,12.03,9.07,0.00,0.00,0.75,"",0,0.0,-69,-10.3,-73,-10.9,-72,-10.8,-2369244,-23.6,0,0.0,0,0.0,-168,-14.5
"01045","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01045","3","1025","73","0","2020","1","",28,1190,1201,1213,12227939,75625,447,783,"",4.51,1.13,1.12,1.13,1.06,0.25,0.41,0.94,"",0,0.0,9,0.8,15,1.3,33,2.8,635594,5.5,-23973,-24.1,-141,-24.0,29,3.8
"01045","5","1025","73","0","2020","1","",112,1583,1558,1545,21302302,10534731,106524,1049,"",0.71,0.58,0.57,0.56,0.70,1.20,1.53,1.23,"",31,38.3,83,5.5,56,3.7,37,2.5,798883,3.9,680893,6.9,13098,14.0,0,0.0
"01047","1","1025","73","0","2020","1","",1,9,10,10,184707,0,0,1470,"",8.86,0.26,0.29,0.29,0.41,0.00,0.00,1.45,"",0,0.0,-1,-10.0,0,0.0,0,0.0,403,0.2,0,0.0,0,0.0,52,3.7
"01047","2","1025","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01047","3","1025","73","0","2020","1","",41,1041,1036,1021,10011422,0,0,746,"",6.81,1.41,1.39,1.35,1.61,0.00,0.00,1.17,"",-2,-4.7,-28,-2.6,-8,-0.8,-25,-2.4,221588,2.3,0,0.0,0,0.0,31,4.3
"01047","5","1025","73","0","2020","1","",135,1853,1845,1825,18797236,10719426,108032,785,"",0.89,0.97,0.97,0.95,1.16,1.68,1.38,1.20,"",30,28.6,-34,-1.8,-67,-3.5,-75,-3.9,-661512,-3.4,-699723,-6.1,-10431,-8.8,-3,-0.4
"01049","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","3","1025","73","0","2020","1","",28,1688,1691,1683,16553800,60286,567,755,"",3.24,1.23,1.22,1.21,1.58,0.14,0.31,1.30,"",0,0.0,-1,-0.1,17,1.0,5,0.3,890726,5.7,1108,1.9,218,62.5,38,5.3
"01049","5","1025","73","0","2020","1","",153,2610,2619,2605,24082864,15269625,130211,709,"",0.70,0.74,0.74,0.74,0.88,1.18,1.13,1.19,"",10,7.0,28,1.1,0,0.0,-41,-1.5,1149614,5.0,305890,2.0,4614,3.7,35,5.2
"01051","2","1025","73","0","2020","1","",5,145,149,147,2206641,0,0,1155,"",2.49,0.41,0.41,0.40,0.66,0.00,0.00,1.62,"",0,0.0,26,21.8,24,19.2,22,17.6,317196,16.8,0,0.0,0,0.0,-27,-2.3
"01051","3","1025","73","0","2020","1","",26,1794,1788,1772,16494586,0,0,711,"",2.60,1.48,1.46,1.43,1.85,0.00,0.00,1.28,"",0,0.0,68,3.9,28,1.6,20,1.1,739169,4.7,0,0.0,0,0.0,17,2.4
"01051","5","1025","73","0","2020","1","",132,2398,2391,2406,20350145,12385407,130046,653,"",0.52,0.77,0.76,0.76,0.87,1.29,1.70,1.15,"",3,2.3,113,4.9,95,4.1,105,4.6,1010065,5.2,601924,5.1,-471,-0.4,4,0.6
"01053","2","1025","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",2.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053","3","1025","73","0","2020","1","",20,820,817,817,7595776,0,0,714,"",3.44,1.05,1.03,1.02,1.16,0.00,0.00,1.12,"",0,0.0,4,0.5,-8,-1.0,-19,-2.3,288034,3.9,0,0.0,0,0.0,33,4.8
"01053","5","1025","73","0","2020","1","",88,1286,1284,1268,13843719,5212021,60508,832,"",0.60,0.64,0.63,0.62,0.81,0.75,1.03,1.28,"",16,22.2,63,5.2,45,3.6,16,1.3,2224332,19.1,18417,0.4,-10600,-14.9,110,15.2
"01055","1","1025","73","0","2020","1","",1,28,27,27,557768,0,0,1570,"",3.64,0.28,0.27,0.27,0.42,0.00,0.00,1.52,"",0,0.0,1,3.7,0,0.0,-2,-6.9,-31499,-5.3,0,0.0,0,0.0,-68,-4.2
"01055","2","1025","73","0","2020","1","",6,387,461,464,4721100,0,0,830,"",2.04,0.63,0.73,0.73,0.69,0.00,0.00,1.00,"",0,0.0,9,2.4,-8,-1.7,-5,-1.1,94648,2.0,0,0.0,0,0.0,19,2.3
"01055","3","1025","73","0","2020","1","",67,2264,2277,2274,22799688,1026392,21038,772,"",4.57,1.06,1.06,1.05,1.25,1.58,8.19,1.18,"",1,1.5,-84,-3.6,-70,-3.0,-78,-3.3,1053334,4.8,12734,1.3,1881,9.8,60,8.4
"01055","5","1025","73","0","2020","1","",367,7401,7439,7386,82658491,45236409,420066,858,"",0.99,1.35,1.35,1.34,1.73,2.38,2.58,1.29,"",36,10.9,-134,-1.8,-138,-1.8,-200,-2.6,1439931,1.8,54283,0.1,3208,0.8,32,3.9
"01057","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",4.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","3","1025","73","0","2020","1","",8,648,657,649,5747910,0,0,679,"",3.31,2.65,2.63,2.62,3.38,0.00,0.00,1.28,"",0,0.0,7,1.1,23,3.6,15,2.4,247689,4.5,0,0.0,0,0.0,14,2.1
"01057","5","1025","73","0","2020","1","",61,406,411,414,3186266,2261619,20157,597,"",1.00,0.64,0.64,0.66,0.72,1.28,1.03,1.10,"",14,29.8,3,0.7,8,2.0,10,2.5,127780,4.2,31747,1.4,-535,-2.6,14,2.4
"01059","2","1025","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",3.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","3","1025","73","0","2020","1","",11,1030,1048,1056,10603272,141428,834,781,"",2.62,1.52,1.52,1.52,2.09,0.65,0.98,1.38,"",1,10.0,24,2.4,41,4.1,49,4.9,832328,8.5,141428,100.0,834,100.0,34,4.6
"01059","5","1025","73","0","2020","1","",59,847,847,851,7493568,4912875,42369,679,"",0.56,0.49,0.48,0.48,0.57,0.77,0.79,1.17,"",11,22.9,26,3.2,19,2.3,32,3.9,-11919,-0.2,-136805,-2.7,6097,16.8,-23,-3.3
"01061","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","3","1025","73","0","2020","1","",17,863,865,863,7952605,1922343,14103,708,"",4.78,2.77,2.77,2.72,3.84,21.30,39.66,1.40,"",-1,-5.6,29,3.5,34,4.1,33,4.0,344184,4.5,52202,2.8,-6570,-31.8,4,0.6
"01061","5","1025","73","0","2020","1","",48,269,268,274,2486021,1432694,12979,707,"",0.53,0.34,0.34,0.34,0.46,0.54,0.58,1.36,"",11,29.7,16,6.3,-2,-0.7,4,1.5,55671,2.3,14425,1.0,2335,21.9,0,0.0
"01063","2","1025","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",4.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01063","3","1025","73","0","2020","1","",7,292,291,293,2961712,94687,701,780,"",6.15,2.49,2.45,2.46,3.79,3.43,5.46,1.54,"",0,0.0,-10,-3.3,-15,-4.9,-11,-3.6,-155570,-5.0,-7336,-7.2,99,16.4,-9,-1.1
"01063","5","1025","73","0","2020","1","",33,83,85,82,625936,400242,12520,578,"",1.15,0.28,0.28,0.27,0.31,0.50,1.54,1.11,"",20,153.8,-13,-13.5,-18,-17.5,-22,-21.2,-90826,-12.7,-106844,-21.1,-7826,-38.5,32,5.9
"01065","2","1025","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",4.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
