"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"04013","5","1029","73","0","2020","1","",873,1956,2089,2079,18825521,12399814,190760,709,"",0.51,1.04,1.06,1.08,0.69,0.95,0.79,0.65,"",-292,-25.1,1343,219.1,1451,227.4,1386,200.0,11205352,147.0,8268171,200.1,104224,120.4,-196,-21.7
"04015","5","1029","73","0","2020","1","",46,122,117,120,916759,498799,10403,589,"",0.73,2.63,2.40,2.52,2.02,1.71,1.81,0.80,"",23,100.0,110,916.7,105,875.0,109,990.9,812887,782.6,416446,505.7,8897,590.8,-96,-14.0
"04017","5","1029","73","0","2020","1","",10,14,15,15,107113,78494,677,562,"",0.38,0.59,0.61,0.62,0.48,0.75,0.25,0.79,"",0,0.0,14,100.0,15,100.0,15,100.0,107113,100.0,78494,100.0,677,100.0,562,100.0
"04019","3","1029","73","0","2020","1","",1,0,0,0,0,0,0,0,"",9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"04019","5","1029","73","0","2020","1","",145,251,259,293,1547220,1117946,20764,445,"",0.47,0.74,0.72,0.84,0.37,0.56,0.60,0.48,"",-18,-11.0,155,161.5,160,161.6,195,199.0,780295,101.7,559126,100.1,8267,66.2,-159,-26.3
"04021","5","1029","73","0","2020","1","",14,10,13,11,77460,55603,413,526,"",0.26,0.17,0.21,0.18,0.12,0.18,0.08,0.65,"",-11,-44.0,-34,-77.3,-22,-62.9,-29,-72.5,-151481,-66.2,-135509,-70.9,-3130,-88.3,82,18.5
"04023","5","1029","73","0","2020","1","",8,6,14,16,97860,89360,1787,627,"",0.43,0.47,1.06,1.23,0.69,1.24,0.50,0.74,"",-4,-33.3,3,100.0,11,366.7,9,128.6,38801,65.7,60901,214.0,1111,164.3,-421,-40.2
"04025","5","1029","73","0","2020","1","",54,50,57,59,434101,269710,5058,603,"",0.57,0.85,0.92,0.98,0.74,0.76,0.77,0.81,"",-1,-1.8,9,22.0,13,29.5,5,9.3,41942,10.7,-32912,-10.9,-12173,-70.6,-48,-7.4
"04027","5","1029","73","0","2020","1","",29,40,52,78,283072,195005,3033,384,"",0.55,0.57,0.72,1.12,0.42,0.46,0.10,0.52,"",-4,-12.1,3,8.1,12,30.0,38,95.0,69927,32.8,45476,30.4,43,1.4,-36,-8.6
"04999","3","1029","73","0","2020","1","",3,3,3,3,510,510,10,13,"",39.28,198.60,192.85,194.02,1.76,9.70,7.40,0.01,"",3,100.0,3,100.0,3,100.0,3,100.0,510,100.0,510,100.0,10,100.0,13,100.0
"04999","5","1029","73","0","2020","1","",674,1462,1531,1673,29120951,10398577,220774,1440,"",3.17,48.56,48.51,53.52,38.95,35.07,25.71,0.78,"",-41,-5.7,1110,315.3,1172,326.5,1326,382.1,19028531,188.5,7950594,324.8,170409,338.3,-761,-34.6
"06000","1","1029","53","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","1029","53","0","2020","1","",629,1391,1621,1778,17688583,8607541,328541,852,"",0.02,0.09,0.10,0.11,0.06,0.08,0.06,0.62,"",589,1472.5,1193,602.5,1396,620.4,1524,600.0,14059039,387.4,8074872,1515.9,302261,1150.2,-385,-31.1
"06001","5","1029","73","0","2020","1","",1,1,0,0,6000,6000,204,1385,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,"",-1,-50.0,1,100.0,-2,-100.0,-2,-100.0,-28603,-82.7,6000,100.0,204,100.0,-611,-30.6
"06013","5","1029","73","0","2020","1","",1,1,1,0,16600,7000,238,1915,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,"",0,0.0,0,0.0,0,0.0,-1,-100.0,-177900,-91.5,-62784,-90.0,-1786,-88.2,-13047,-87.2
"06019","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","1029","73","0","2020","1","",1,0,0,0,7325,7000,238,0,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","1029","73","0","2020","1","",15,1,2,4,74131,65131,2214,2444,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,"",8,114.3,-1,-50.0,-5,-71.4,-11,-73.3,-135580,-64.7,4841,8.0,365,19.7,428,21.2
"06047","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","1029","73","0","2020","1","",1,0,1,1,3636,3636,124,420,"",0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.46,"",1,100.0,0,0.0,1,100.0,1,100.0,3636,100.0,3636,100.0,124,100.0,420,100.0
"06057","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06059","5","1029","73","0","2020","1","",9,1,1,1,23599,23599,970,1815,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,"N",3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06061","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","1029","73","0","2020","1","",2,0,0,1,8151,8151,277,1881,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,"",0,0.0,-1,-100.0,-1,-100.0,0,0.0,-9407,-53.6,2800,52.3,-55,-16.6,530,39.2
"06067","5","1029","73","0","2020","1","",4,0,1,1,12379,11030,375,1428,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,"",1,33.3,-9,-100.0,-9,-90.0,-9,-90.0,-120815,-90.7,-30847,-73.7,-1437,-79.3,368,34.7
"06071","5","1029","73","0","2020","1","",3,3,11,11,113413,74101,2183,1047,"",0.00,0.00,0.01,0.02,0.01,0.02,0.01,1.15,"",3,100.0,3,100.0,11,100.0,11,100.0,113413,100.0,74101,100.0,2183,100.0,1047,100.0
"06073","5","1029","73","0","2020","1","",4,1,4,6,44071,37440,1651,925,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,"",1,33.3,0,0.0,2,100.0,-4,-40.0,-5116,-10.4,14071,60.2,831,101.3,52,6.0
"06075","5","1029","73","0","2020","1","",2,6,5,5,74655,11440,389,1077,"",0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.41,"",0,0.0,-1,-14.3,-3,-37.5,-3,-37.5,-148458,-66.5,5805,103.0,136,53.8,-1162,-51.9
"06077","5","1029","73","0","2020","1","",1,0,0,1,2000,2000,68,462,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,"",1,100.0,0,0.0,0,0.0,1,100.0,2000,100.0,2000,100.0,68,100.0,462,100.0
"06079","5","1029","73","0","2020","1","",1,0,0,0,1592,1592,54,0,"",0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",1,100.0,0,0.0,0,0.0,0,0.0,1592,100.0,1592,100.0,54,100.0,0,0.0
"06081","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","1029","73","0","2020","1","",2,0,2,2,17962,7795,265,1036,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06095","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","1029","73","0","2020","1","",1,0,0,1,5520,0,0,1274,"",0.00,0.00,0.00,0.01,0.00,0.00,0.00,1.19,"",0,0.0,0,0.0,0,0.0,-1,-50.0,4126,296.0,0,0.0,0,0.0,1113,691.3
"06111","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06115","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","1","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","5","1029","73","0","2020","1","",581,1377,1593,1744,17277549,8341626,319291,846,"",0.76,4.10,4.49,5.00,1.90,2.65,1.50,0.42,"N",576,11520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","1","1029","53","0","2020","1","",1,1,1,1,35812,0,0,2755,"",9.63,26.92,26.99,26.94,31.34,0.00,0.00,1.16,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","5","1029","53","0","2020","1","",1684,1139,1252,1302,26877458,14960947,275324,1680,"",0.49,0.47,0.49,0.52,0.69,0.59,0.57,1.39,"",-2586,-60.6,-3318,-74.4,-3833,-75.4,-4425,-77.3,-48339751,-64.3,-30334385,-67.0,-580574,-67.8,543,47.8
"08001","5","1029","73","0","2020","1","",7,21,17,16,229284,157627,2661,980,"",0.04,0.10,0.08,0.08,0.08,0.08,0.07,0.93,"",0,0.0,8,61.5,2,13.3,0,0.0,39880,21.1,32387,25.9,598,29.0,-13,-1.3
"08005","5","1029","73","0","2020","1","",8,29,29,30,265920,217866,3615,697,"",0.02,0.10,0.09,0.10,0.05,0.06,0.05,0.49,"",-1,-11.1,-1,-3.3,-4,-12.1,-4,-11.8,-260315,-49.5,-106410,-32.8,-882,-19.6,-555,-44.3
"08009","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08013","5","1029","73","0","2020","1","",13,20,21,23,986368,418520,6705,3557,"",0.05,0.12,0.12,0.13,0.32,0.24,0.21,2.60,"",3,30.0,6,42.9,7,50.0,9,64.3,614805,165.5,234095,126.9,3809,131.5,1515,74.2
"08014","5","1029","73","0","2020","1","",2,13,13,13,203702,179938,1565,1205,"",0.04,0.36,0.34,0.35,0.21,0.36,0.16,0.59,"",-1,-33.3,1,8.3,1,8.3,1,8.3,25707,14.4,23487,15.0,60,4.0,64,5.6
"08021","5","1029","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08029","5","1029","73","0","2020","1","",1,2,3,3,4500,3578,265,130,"",0.07,0.27,0.39,0.39,0.07,0.06,0.27,0.19,"",0,0.0,2,100.0,1,50.0,1,50.0,1500,50.0,1241,53.1,75,39.5,-43,-24.9
"08031","5","1029","73","0","2020","1","",16,31,30,31,752263,454003,6102,1887,"",0.03,0.07,0.06,0.06,0.08,0.08,0.06,1.24,"",-1,-5.9,3,10.7,-3,-9.1,-2,-6.1,69130,10.1,7843,1.8,-191,-3.0,210,12.5
"08035","5","1029","73","0","2020","1","",6,9,9,9,150130,128499,2082,1283,"",0.03,0.08,0.07,0.08,0.07,0.10,0.08,0.97,"",-3,-33.3,-3,-25.0,-3,-25.0,-3,-25.0,-36803,-19.7,-14386,-10.1,-427,-17.0,85,7.1
"08037","5","1029","73","0","2020","1","",1,1,1,1,16000,16000,272,1231,"",0.02,0.03,0.03,0.03,0.04,0.04,0.05,1.37,"",1,100.0,1,100.0,1,100.0,1,100.0,16000,100.0,16000,100.0,272,100.0,1231,100.0
"08041","5","1029","73","0","2020","1","",8,14,15,18,119026,90423,1603,584,"",0.02,0.06,0.06,0.07,0.04,0.04,0.04,0.60,"",2,33.3,5,55.6,4,36.4,5,38.5,18421,18.3,6406,7.6,169,11.8,-120,-17.0
"08043","5","1029","73","0","2020","1","",1,1,1,1,11562,9244,149,889,"",0.06,0.08,0.08,0.08,0.09,0.14,0.13,1.13,"",0,0.0,0,0.0,0,0.0,0,0.0,1633,16.4,1326,16.7,-47,-24.0,125,16.4
"08045","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08059","5","1029","73","0","2020","1","",10,30,32,31,410246,225148,3371,1018,"",0.03,0.14,0.14,0.14,0.12,0.10,0.08,0.87,"",2,25.0,15,100.0,17,113.3,15,93.8,242736,144.9,107410,91.2,1778,111.6,178,21.2
"08067","5","1029","73","0","2020","1","",1,1,1,1,35886,33748,456,2760,"",0.02,0.04,0.04,0.04,0.13,0.16,0.13,3.14,"",0,0.0,1,100.0,1,100.0,0,0.0,26211,270.9,24073,248.8,292,178.0,527,23.6
"08069","5","1029","73","0","2020","1","",6,22,23,23,303679,218640,2608,1031,"",0.03,0.15,0.15,0.15,0.15,0.17,0.11,1.02,"",0,0.0,5,29.4,6,35.3,5,27.8,51641,20.5,56075,34.5,594,29.5,-88,-7.9
"08077","5","1029","73","0","2020","1","",8,11,10,10,337465,61731,1077,2512,"",0.10,0.20,0.17,0.17,0.54,0.14,0.11,3.01,"",-5,-38.5,-21,-65.6,-27,-73.0,-27,-73.0,61896,22.5,-151229,-71.0,-2099,-66.1,1912,318.7
"08083","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08085","5","1029","73","0","2020","1","",1,1,1,1,30872,28737,316,2375,"",0.04,0.07,0.07,0.07,0.23,0.26,0.15,3.15,"",0,0.0,-10,-90.9,-12,-92.3,-10,-90.9,-29182,-48.6,-31317,-52.1,-1774,-84.9,1979,499.7
"08087","5","1029","73","0","2020","1","",1,0,1,1,15180,13600,231,1752,"",0.07,0.00,0.09,0.09,0.12,0.12,0.12,2.14,"",1,100.0,0,0.0,1,100.0,1,100.0,15180,100.0,13600,100.0,231,100.0,1752,100.0
"08091","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08097","5","1029","73","0","2020","1","",1,1,1,1,5518,4956,80,424,"",0.03,0.06,0.06,0.06,0.03,0.02,0.02,0.43,"",0,0.0,0,0.0,0,0.0,0,0.0,1140,26.0,956,23.9,9,12.7,87,25.8
"08107","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08119","5","1029","73","0","2020","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08121","5","1029","73","0","2020","1","",1,2,1,1,12545,9908,74,724,"",0.41,1.87,0.89,0.89,1.11,1.14,0.71,0.92,"",0,0.0,0,0.0,0,0.0,0,0.0,727,6.2,710,7.7,-1,-1.3,42,6.2
"08123","5","1029","73","0","2020","1","",1,4,5,5,158230,41382,455,2608,"",0.01,0.04,0.05,0.05,0.11,0.04,0.02,2.38,"",-1,-50.0,2,100.0,3,150.0,3,150.0,99970,171.6,11044,36.4,-73,-13.8,367,16.4
"08999","1","1029","73","0","2020","1","",1,1,1,1,35812,0,0,2755,"",610.38,3613.75,3541.08,3541.18,2622.68,0.00,0.00,0.74,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08999","5","1029","73","0","2020","1","N",1590,0,0,0,0,0,0,0,"N",29.09,0,0,0,0,0,0,0,"N",-2579,-61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","5","1029","53","0","2020","1","",652,343,360,361,8211615,4318477,130461,1781,"",0.33,0.23,0.23,0.24,0.30,0.30,0.21,1.26,"",109,20.1,36,11.7,37,11.5,28,8.4,376918,4.8,444773,11.5,2868,2.2,-96,-5.1
"09001","5","1029","73","0","2020","1","",196,117,124,110,2811526,1328331,39070,1848,"",0.33,0.32,0.33,0.29,0.30,0.33,0.22,0.96,"",-1,-0.5,7,6.4,9,7.8,-9,-7.6,-454825,-13.9,-167944,-11.2,-8848,-18.5,-343,-15.7
"09003","5","1029","73","0","2020","1","",81,44,45,47,906112,544988,16588,1538,"",0.17,0.10,0.09,0.10,0.10,0.11,0.08,1.08,"",-13,-13.8,-13,-22.8,-19,-29.7,-18,-27.7,-626148,-40.9,-108014,-16.5,-5402,-24.6,-363,-19.1
"09005","5","1029","73","0","2020","1","",24,18,17,15,367296,218791,6508,1695,"",0.24,0.33,0.30,0.28,0.58,0.47,0.32,1.91,"",2,9.1,4,28.6,3,21.4,-1,-6.2,-43317,-10.5,15892,7.8,-146,-2.2,-459,-21.3
"09007","5","1029","73","0","2020","1","",21,9,8,9,234754,118692,3754,2084,"",0.23,0.15,0.13,0.15,0.27,0.22,0.17,1.94,"",1,5.0,-4,-30.8,-5,-38.5,-3,-25.0,-61223,-20.7,-23722,-16.7,-1028,-21.5,287,16.0
"09009","5","1029","73","0","2020","1","",80,61,56,54,1229030,713814,21330,1659,"",0.20,0.19,0.16,0.16,0.26,0.26,0.17,1.54,"",-8,-9.1,13,27.1,8,16.7,2,3.8,338996,38.1,174248,32.3,3662,20.7,271,19.5
"09011","5","1029","73","0","2020","1","",22,12,10,11,174534,136723,4180,1221,"",0.17,0.11,0.09,0.10,0.11,0.14,0.11,1.06,"",-1,-4.3,-3,-20.0,-4,-28.6,-4,-26.7,-146724,-45.7,-50655,-27.0,-1613,-27.8,-464,-27.5
"09013","5","1029","73","0","2020","1","",18,13,14,16,350421,188222,5697,1881,"",0.33,0.36,0.37,0.43,0.79,0.80,0.58,2.03,"",4,28.6,0,0.0,1,7.7,2,14.3,156330,80.5,45809,32.2,900,18.8,761,67.9
"09015","5","1029","73","0","2020","1","",10,6,6,5,165952,74154,2372,2253,"",0.20,0.18,0.17,0.14,0.44,0.27,0.20,2.69,"",1,11.1,1,20.0,1,20.0,0,0.0,28175,20.4,12747,20.8,284,13.6,133,6.3
"09999","5","1029","73","0","2020","1","",200,63,80,94,1971990,994762,30962,1920,"",2.07,1.84,2.21,2.62,1.89,1.80,1.19,0.85,"",124,163.2,31,96.9,43,116.2,59,168.6,1185654,150.8,546412,121.9,15059,94.7,175,10.0
"11000","5","1029","53","0","2020","1","",380,423,418,403,8028960,3419003,86545,1489,"",0.56,0.61,0.57,0.56,0.46,0.77,0.62,0.80,"",0,0.0,34,8.7,27,6.9,22,5.8,501079,6.7,336693,10.9,2059,2.4,-7,-0.5
"11001","5","1029","73","0","2020","1","",380,423,418,403,8028960,3419003,86545,1489,"",0.56,0.61,0.57,0.56,0.46,0.77,0.63,0.80,"",0,0.0,34,8.7,27,6.9,22,5.8,501079,6.7,336693,10.9,2059,2.4,-7,-0.5
"12000","2","1029","53","0","2020","1","N",8,0,0,0,0,0,0,0,"N",5.12,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","3","1029","53","0","2020","1","",11,4,4,5,107732,36853,396,1912,"",2.58,0.99,0.96,1.22,2.63,4.01,6.72,2.48,"",3,37.5,-2,-33.3,-2,-33.3,-3,-37.5,-4720,-4.2,10328,38.9,158,66.4,614,47.3
"12000","5","1029","53","0","2020","1","",28387,15535,17985,18174,236023793,101895330,2628952,1054,"",2.40,1.94,2.13,2.20,2.23,1.97,7.02,1.07,"",6909,32.2,4621,42.3,5940,49.3,5999,49.3,99815878,73.3,33728169,49.5,958095,57.3,159,17.8
"12001","5","1029","73","0","2020","1","",87,52,65,59,593728,317738,8406,778,"",0.72,0.43,0.51,0.48,0.40,0.60,2.65,0.84,"",27,45.0,21,67.7,33,103.1,27,84.4,342450,136.3,139062,77.8,3581,74.2,168,27.5
