"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01001","5","10","71","0","2020","1","",828,8517,8453,8475,92297725,48377736,589737,837,"",0.96,0.90,0.90,0.90,0.90,1.01,1.00,1.00,"",15,1.8,123,1.5,60,0.7,76,0.9,3694809,4.2,1436993,3.1,41261,7.5,25,3.1
"01003","0","10","70","0","2020","1","",6536,74298,75489,76226,719828630,374798149,3829280,735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",128,2.0,1338,1.8,1360,1.8,247,0.3,28427977,4.1,10716034,2.9,-117326,-3.0,20,2.8
"01003","1","10","71","0","2020","1","",34,351,349,364,5076102,0,0,1101,"",0.88,0.25,0.24,0.25,0.29,0.00,0.00,1.19,"",-1,-2.9,2,0.6,-5,-1.4,13,3.7,242624,5.0,0,0.0,0,0.0,43,4.1
"01003","2","10","71","0","2020","1","",38,1054,1200,1193,10765584,0,0,721,"",0.86,0.45,0.50,0.49,0.47,0.00,0.00,0.98,"",0,0.0,-55,-5.0,-7,-0.6,-14,-1.2,298805,2.9,0,0.0,0,0.0,35,5.1
"01003","3","10","71","0","2020","1","",91,8556,8581,8690,92381971,4394444,26657,825,"",0.84,1.17,1.15,1.14,1.53,1.12,1.25,1.33,"",6,7.1,385,4.7,324,3.9,342,4.1,6056590,7.0,380946,9.5,1677,6.7,21,2.6
"01003","5","10","71","0","2020","1","",6373,64337,65359,65979,611604973,370403705,3802623,721,"",1.00,1.02,1.02,1.02,0.99,1.00,1.00,0.97,"",123,2.0,1006,1.6,1048,1.6,-94,-0.1,21829958,3.7,10335088,2.9,-119003,-3.0,18,2.6
"01005","0","10","70","0","2020","1","",564,8141,8331,8313,80097620,40398725,460566,746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.3,36,0.4,289,3.6,252,3.1,3855496,5.1,1399688,3.6,-26956,-5.5,19,2.6
"01005","1","10","71","0","2020","1","",9,55,53,55,729178,0,0,1032,"",2.70,0.35,0.33,0.34,0.38,0.00,0.00,1.10,"",2,28.6,5,10.0,3,6.0,5,10.0,34666,5.0,0,0.0,0,0.0,-36,-3.4
"01005","2","10","71","0","2020","1","",18,617,613,619,6184987,0,0,772,"",4.72,2.41,2.31,2.32,2.42,0.00,0.00,1.03,"",0,0.0,36,6.2,23,3.9,26,4.4,792508,14.7,0,0.0,0,0.0,67,9.5
"01005","3","10","71","0","2020","1","",31,970,985,977,9083673,476006,5911,715,"",3.33,1.21,1.19,1.18,1.35,1.13,2.30,1.14,"",0,0.0,-4,-0.4,9,0.9,0,0.0,372694,4.3,-21292,-4.3,-1800,-23.3,28,4.1
"01005","5","10","71","0","2020","1","",506,6499,6680,6662,64099782,39922719,454655,746,"",0.92,0.94,0.94,0.94,0.93,1.00,0.99,0.99,"",5,1.0,-1,0.0,254,4.0,221,3.4,2655628,4.3,1420980,3.7,-25156,-5.2,14,1.9
"01007","0","10","70","0","2020","1","",365,4840,4857,4881,55194276,24200446,366265,874,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.8,553,12.9,461,10.5,395,8.8,10830471,24.4,3983539,19.7,36591,11.1,97,12.5
"01007","1","10","71","0","2020","1","",10,66,63,66,1031973,0,0,1221,"",4.63,0.71,0.68,0.70,0.77,0.00,0.00,1.11,"",1,11.1,0,0.0,0,0.0,5,8.2,38829,3.9,0,0.0,0,0.0,15,1.2
"01007","2","10","71","0","2020","1","",13,247,241,244,3125076,0,0,985,"",5.27,1.62,1.56,1.56,1.78,0.00,0.00,1.12,"",0,0.0,23,10.3,13,5.7,17,7.5,863643,38.2,0,0.0,0,0.0,216,28.1
"01007","3","10","71","0","2020","1","",31,972,990,999,8676698,354520,2093,676,"",5.14,2.04,2.06,2.05,1.88,1.40,1.02,0.92,"",0,0.0,31,3.3,28,2.9,42,4.4,589473,7.3,18402,5.5,110,5.5,23,3.5
"01007","5","10","71","0","2020","1","",311,3555,3563,3572,42360529,23845926,364172,914,"",0.88,0.86,0.86,0.86,0.89,1.00,1.00,1.03,"",-4,-1.3,499,16.3,420,13.4,331,10.2,9338526,28.3,3965137,19.9,36481,11.1,107,13.3
"01009","0","10","70","0","2020","1","",784,8546,8543,8579,76365222,36056662,340175,687,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.3,-97,-1.1,-102,-1.2,-106,-1.2,-124765,-0.2,-567008,-1.5,-36511,-9.7,7,1.0
"01009","1","10","71","0","2020","1","",10,87,85,91,1039618,0,0,912,"",2.16,0.53,0.52,0.55,0.56,0.00,0.00,1.06,"",1,11.1,11,14.5,2,2.4,13,16.7,28009,2.8,0,0.0,0,0.0,-73,-7.4
"01009","2","10","71","0","2020","1","",11,159,160,161,1330329,0,0,640,"",2.08,0.59,0.59,0.59,0.55,0.00,0.00,0.93,"",0,0.0,-10,-5.9,0,0.0,1,0.6,64516,5.1,0,0.0,0,0.0,43,7.2
"01009","3","10","71","0","2020","1","",44,1861,1876,1880,16884583,748547,6367,694,"",3.40,2.21,2.21,2.19,2.64,1.99,3.35,1.20,"",0,0.0,1,0.1,10,0.5,19,1.0,610861,3.8,56212,8.1,-510,-7.4,22,3.3
"01009","5","10","71","0","2020","1","",719,6439,6422,6447,57110692,35308115,333808,683,"",0.94,0.89,0.88,0.89,0.87,0.99,0.99,0.98,"",9,1.3,-99,-1.5,-114,-1.7,-139,-2.1,-828151,-1.4,-623220,-1.7,-36001,-9.7,3,0.4
"01011","0","10","70","0","2020","1","",180,2964,2971,2946,27653762,14893782,247916,719,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.9,60,2.1,-2,-0.1,-13,-0.4,2055254,8.0,904084,6.5,28543,13.0,50,7.5
"01011","1","10","71","0","2020","1","",6,37,36,35,496573,0,0,1061,"",5.63,0.65,0.63,0.61,0.74,0.00,0.00,1.18,"",1,20.0,1,2.8,-3,-7.7,-3,-7.9,23618,5.0,0,0.0,0,0.0,95,9.8
"01011","2","10","71","0","2020","1","",10,245,241,237,2724531,0,0,870,"",8.22,2.63,2.55,2.51,3.09,0.00,0.00,1.21,"",0,0.0,1,0.4,0,0.0,-3,-1.2,167941,6.6,0,0.0,0,0.0,56,6.9
"01011","3","10","71","0","2020","1","",14,335,336,330,2951283,0,0,680,"",4.71,1.15,1.14,1.12,1.27,0.00,0.00,1.12,"",0,0.0,-15,-4.3,-11,-3.2,-13,-3.8,19826,0.7,0,0.0,0,0.0,30,4.6
"01011","5","10","71","0","2020","1","",150,2347,2358,2344,21481375,14893782,247916,703,"",0.86,0.93,0.93,0.94,0.90,1.01,1.01,0.97,"",4,2.7,73,3.2,12,0.5,6,0.3,1843869,9.4,904084,6.5,28543,13.0,52,8.0
"01013","0","10","70","0","2020","1","",481,6816,6825,6772,60645029,33447526,448849,686,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.6,36,0.5,46,0.7,-66,-1.0,2378294,4.1,503224,1.5,2315,0.5,27,4.1
"01013","1","10","71","0","2020","1","",6,43,42,44,467848,0,0,837,"",2.11,0.33,0.32,0.33,0.32,0.00,0.00,0.97,"",1,20.0,4,10.3,0,0.0,1,2.3,10504,2.3,0,0.0,0,0.0,-14,-1.6
"01013","2","10","71","0","2020","1","",12,100,99,97,992925,0,0,774,"",3.69,0.47,0.46,0.45,0.51,0.00,0.00,1.13,"",0,0.0,1,1.0,1,1.0,-1,-1.0,68505,7.4,0,0.0,0,0.0,51,7.1
"01013","3","10","71","0","2020","1","",23,757,766,764,6612424,124388,734,667,"",2.90,1.13,1.13,1.13,1.30,0.36,0.29,1.15,"",0,0.0,-9,-1.2,-7,-0.9,-10,-1.3,125386,1.9,-2778,-2.2,-16,-2.1,20,3.1
"01013","5","10","71","0","2020","1","",440,5916,5918,5867,52571832,33323138,448115,685,"",0.94,1.02,1.02,1.02,1.01,1.01,1.00,0.99,"",-4,-0.9,40,0.7,52,0.9,-56,-0.9,2173899,4.3,506002,1.5,2331,0.5,27,4.1
"01015","0","10","70","0","2020","1","",2521,44328,44608,44594,460035631,184116482,1873117,795,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.4,330,0.8,469,1.1,229,0.5,3556616,0.8,2152478,1.2,-251259,-11.8,0,0.0
"01015","1","10","71","0","2020","1","",45,4169,4154,4205,64953535,0,0,1196,"",3.02,4.88,4.85,4.85,5.83,0.00,0.00,1.20,"",0,0.0,218,5.5,154,3.8,176,4.4,-3330197,-4.9,0,0.0,0,0.0,-119,-9.0
"01015","2","10","71","0","2020","1","",27,1710,1706,1731,21275605,0,0,954,"",1.58,1.23,1.20,1.21,1.45,0.00,0.00,1.20,"",-1,-3.6,17,1.0,-24,-1.4,-4,-0.2,1113811,5.5,0,0.0,0,0.0,52,5.8
"01015","3","10","71","0","2020","1","",72,6263,6263,6265,66647301,887540,6281,818,"",1.73,1.43,1.42,1.41,1.73,0.46,0.60,1.22,"",2,2.9,-82,-1.3,-43,-0.7,-4,-0.1,2027513,3.1,-83152,-8.6,-1427,-18.5,30,3.8
"01015","5","10","71","0","2020","1","",2377,32186,32485,32393,307159190,183228942,1866836,730,"",0.97,0.85,0.86,0.86,0.78,1.01,1.00,0.91,"",-12,-0.5,177,0.6,382,1.2,61,0.2,3745489,1.2,2235630,1.2,-249832,-11.8,4,0.6
"01017","0","10","70","0","2020","1","",623,8544,8560,8566,82665065,39528981,384328,743,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.1,163,1.9,204,2.4,132,1.6,1989074,2.5,-56305,-0.1,-17498,-4.4,3,0.4
"01017","1","10","71","0","2020","1","",6,55,56,58,655925,0,0,896,"",1.63,0.33,0.34,0.35,0.33,0.00,0.00,0.96,"",1,20.0,2,3.8,5,9.8,8,16.0,32109,5.1,0,0.0,0,0.0,-39,-4.2
"01017","2","10","71","0","2020","1","",14,146,144,146,1225495,0,0,649,"",3.33,0.54,0.53,0.53,0.47,0.00,0.00,0.87,"",0,0.0,-3,-2.0,-5,-3.4,-2,-1.4,4567,0.4,0,0.0,0,0.0,17,2.7
"01017","3","10","71","0","2020","1","",58,1631,1639,1657,16885946,349512,2260,791,"",5.64,1.94,1.93,1.94,2.44,0.85,1.05,1.26,"",1,1.8,11,0.7,13,0.8,13,0.8,902564,5.6,15324,4.6,289,14.7,37,4.9
"01017","5","10","71","0","2020","1","",545,6712,6721,6705,63897699,39179469,382068,732,"",0.90,0.92,0.92,0.92,0.90,1.00,1.00,0.97,"",5,0.9,153,2.3,191,2.9,113,1.7,1049834,1.7,-71629,-0.2,-17787,-4.4,-5,-0.7
"01019","0","10","70","0","2020","1","",415,5098,5123,5168,43621394,22641598,290235,654,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.5,-46,-0.9,-105,-2.0,-118,-2.2,-897925,-2.0,-382718,-1.7,-43500,-13.0,-2,-0.3
"01019","1","10","71","0","2020","1","",9,47,46,60,534759,0,0,807,"",3.67,0.48,0.47,0.60,0.51,0.00,0.00,0.98,"",1,12.5,-1,-2.1,-3,-6.1,17,39.5,37531,7.5,0,0.0,0,0.0,-13,-1.6
"01019","2","10","71","0","2020","1","",11,84,86,87,872008,0,0,783,"",3.92,0.52,0.53,0.53,0.63,0.00,0.00,1.19,"",0,0.0,-3,-3.4,-5,-5.5,-2,-2.2,52936,6.5,0,0.0,0,0.0,75,10.6
"01019","3","10","71","0","2020","1","",24,1171,1171,1175,10685705,402926,5533,701,"",3.50,2.33,2.30,2.28,2.92,1.70,3.41,1.27,"",0,0.0,3,0.3,-16,-1.3,5,0.4,445943,4.4,-13019,-3.1,693,14.3,31,4.6
"01019","5","10","71","0","2020","1","",371,3796,3820,3846,31528922,22238672,284702,635,"",0.92,0.88,0.88,0.88,0.84,1.00,0.99,0.96,"",9,2.5,-45,-1.2,-81,-2.1,-138,-3.5,-1434335,-4.4,-369699,-1.6,-44193,-13.4,-14,-2.2
"01021","0","10","70","0","2020","1","",825,9446,9548,9488,92337696,46299065,492773,748,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,3.1,-5,-0.1,35,0.4,7,0.1,1876974,2.1,95384,0.2,-5388,-1.1,14,1.9
"01021","1","10","71","0","2020","1","",7,66,64,68,694398,0,0,809,"",1.43,0.36,0.35,0.37,0.31,0.00,0.00,0.86,"",1,16.7,7,11.9,0,0.0,7,11.5,10511,1.5,0,0.0,0,0.0,-49,-5.7
"01021","2","10","71","0","2020","1","",14,247,252,252,2580295,0,0,793,"",2.51,0.83,0.83,0.83,0.88,0.00,0.00,1.06,"",0,0.0,2,0.8,7,2.9,2,0.8,277689,12.1,0,0.0,0,0.0,75,10.4
"01021","3","10","71","0","2020","1","",35,1559,1581,1583,14644162,1452964,8882,716,"",2.57,1.67,1.67,1.67,1.89,3.00,3.23,1.13,"",0,0.0,20,1.3,10,0.6,40,2.6,727036,5.2,-26800,-1.8,-133,-1.5,26,3.8
"01021","5","10","71","0","2020","1","",769,7574,7651,7585,74418841,44846101,483891,753,"",0.96,0.94,0.94,0.94,0.94,0.98,0.99,0.99,"",24,3.2,-34,-0.4,18,0.2,-42,-0.6,861738,1.2,122184,0.3,-5255,-1.1,11,1.5
"01023","0","10","70","0","2020","1","",325,3440,3484,3491,45877081,19577010,182970,1017,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.2,-547,-13.7,-368,-9.6,-384,-9.9,-7036282,-13.3,-3346095,-14.6,-267635,-59.4,-25,-2.4
"01023","1","10","71","0","2020","1","",8,25,25,31,254740,0,0,726,"",4.16,0.38,0.37,0.46,0.23,0.00,0.00,0.57,"",1,14.3,2,8.7,0,0.0,5,19.2,-18835,-6.9,0,0.0,0,0.0,-127,-14.9
"01023","2","10","71","0","2020","1","",11,57,67,65,434896,0,0,531,"",5.01,0.53,0.60,0.58,0.30,0.00,0.00,0.52,"",0,0.0,-9,-13.6,-5,-6.9,-9,-12.2,-28228,-6.1,0,0.0,0,0.0,27,5.4
"01023","3","10","71","0","2020","1","",23,377,372,369,3167212,211354,1566,654,"",4.29,1.11,1.08,1.06,0.82,1.03,1.53,0.76,"",0,0.0,13,3.6,7,1.9,-1,-0.3,113022,3.7,12539,6.3,393,33.5,13,2.0
"01023","5","10","71","0","2020","1","",283,2981,3020,3026,42020233,19365656,181404,1074,"",0.90,1.02,1.02,1.02,1.06,1.00,1.00,1.04,"",6,2.2,-553,-15.6,-370,-10.9,-379,-11.1,-7102241,-14.5,-3358634,-14.8,-268028,-59.6,-23,-2.1
"01025","0","10","70","0","2020","1","",659,8042,8036,8029,85967603,39380176,402349,823,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.3,80,1.0,112,1.4,73,0.9,4663098,5.7,1422150,3.7,-3321,-0.8,36,4.6
"01025","1","10","71","0","2020","1","",13,74,69,70,946016,0,0,1025,"",3.33,0.48,0.45,0.45,0.45,0.00,0.00,0.99,"",-1,-7.1,2,2.8,-4,-5.5,1,1.4,-61539,-6.1,0,0.0,0,0.0,-62,-5.7
"01025","2","10","71","0","2020","1","",16,323,340,333,3535633,0,0,819,"",3.59,1.28,1.33,1.29,1.29,0.00,0.00,0.99,"",0,0.0,-14,-4.2,-16,-4.5,-23,-6.5,-38290,-1.1,0,0.0,0,0.0,33,4.2
"01025","3","10","71","0","2020","1","",35,1296,1307,1294,12008445,1112928,9591,711,"",3.22,1.63,1.64,1.61,1.67,2.70,4.27,1.02,"",0,0.0,-32,-2.4,1,0.1,-17,-1.3,472840,4.1,24616,2.3,-581,-5.7,36,5.3
"01025","5","10","71","0","2020","1","",595,6349,6320,6332,69477509,38267248,392758,844,"",0.93,0.93,0.93,0.93,0.94,0.98,0.98,1.01,"",3,0.5,124,2.0,131,2.1,112,1.8,4290087,6.6,1397534,3.8,-2740,-0.7,37,4.6
"01027","0","10","70","0","2020","1","",218,4358,4383,4398,40484518,22197855,217997,711,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.3,74,1.7,125,2.9,127,3.0,4281383,11.8,1194376,5.7,18374,9.2,59,9.0
"01027","1","10","71","0","2020","1","",6,47,45,49,583054,0,0,954,"",4.65,0.56,0.53,0.57,0.59,0.00,0.00,1.07,"",0,0.0,-3,-6.0,-6,-11.8,-1,-2.0,-78656,-11.9,0,0.0,0,0.0,-57,-5.6
"01027","2","10","71","0","2020","1","",10,55,56,57,447142,0,0,614,"",6.79,0.40,0.40,0.40,0.35,0.00,0.00,0.86,"",0,0.0,4,7.8,5,9.8,6,11.8,59942,15.5,0,0.0,0,0.0,30,5.1
"01027","3","10","71","0","2020","1","",17,855,861,865,7206416,475872,5064,644,"",4.72,1.99,1.98,1.97,2.12,2.05,4.16,1.07,"",0,0.0,-6,-0.7,-1,-0.1,10,1.2,822360,12.9,-9980,-2.1,-778,-13.3,73,12.8
"01027","5","10","71","0","2020","1","",185,3401,3421,3427,32247906,21721983,212933,726,"",0.87,0.92,0.92,0.92,0.93,0.99,0.98,1.01,"",5,2.8,79,2.4,127,3.9,112,3.4,3477737,12.1,1204356,5.9,19152,9.9,57,8.5
"01029","0","10","70","0","2020","1","",230,2110,2069,2078,21611861,9365079,159179,797,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,9,0.4,-12,-0.6,35,1.7,1226653,6.0,1461,0.0,5329,3.5,41,5.4
"01029","1","10","71","0","2020","1","",8,44,46,48,578782,0,0,968,"",5.88,1.08,1.16,1.19,1.11,0.00,0.00,0.97,"",1,14.3,-5,-10.2,-6,-11.5,-4,-7.7,-9271,-1.6,0,0.0,0,0.0,81,9.1
"01029","2","10","71","0","2020","1","",10,117,116,117,769254,0,0,507,"",6.43,1.76,1.76,1.76,1.12,0.00,0.00,0.63,"",-1,-9.1,1,0.9,8,7.4,10,9.3,41104,5.6,0,0.0,0,0.0,-1,-0.2
"01029","3","10","71","0","2020","1","",31,600,596,597,5687580,750967,4430,732,"",8.16,2.88,2.90,2.88,3.14,7.67,4.98,1.09,"",0,0.0,-14,-2.3,-14,-2.3,-13,-2.1,76504,1.4,-19600,-2.5,-1245,-21.9,26,3.7
"01029","5","10","71","0","2020","1","",181,1349,1311,1316,14576245,8614112,154749,846,"",0.81,0.75,0.75,0.75,0.78,0.93,0.98,1.05,"",1,0.6,27,2.0,0,0.0,42,3.3,1118316,8.3,21061,0.2,6574,4.4,51,6.4
"01031","0","10","70","0","2020","1","",1053,16219,16322,16269,145445933,81705722,785183,688,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-12,-1.1,112,0.7,94,0.6,8,0.0,7230581,5.2,3155121,4.0,-78099,-9.0,32,4.9
"01031","1","10","71","0","2020","1","",16,287,282,275,4278296,0,0,1170,"",2.57,0.92,0.90,0.87,1.21,0.00,0.00,1.36,"",0,0.0,-18,-5.9,-27,-8.7,-29,-9.5,-639171,-13.0,0,0.0,0,0.0,-66,-5.3
"01031","2","10","71","0","2020","1","",21,408,446,449,4308845,0,0,763,"",2.95,0.80,0.86,0.86,0.93,0.00,0.00,1.11,"",0,0.0,9,2.3,12,2.8,18,4.2,192919,4.7,0,0.0,0,0.0,12,1.6
"01031","3","10","71","0","2020","1","",43,1904,1913,1937,19198483,1716747,13337,770,"",2.47,1.19,1.18,1.19,1.58,2.01,3.04,1.33,"",1,2.4,6,0.3,18,0.9,24,1.3,728357,3.9,13528,0.8,1466,12.3,23,3.1
"01031","5","10","71","0","2020","1","",973,13620,13681,13608,117660309,79988975,771846,664,"",0.95,0.99,0.99,0.99,0.94,0.99,0.99,0.95,"",-13,-1.3,115,0.9,91,0.7,-5,0.0,6948476,6.3,3141593,4.1,-79565,-9.3,36,5.7
"01033","0","10","70","0","2020","1","",1352,23745,23809,24093,272965667,124516614,1722869,879,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,2.6,-142,-0.6,-45,-0.2,183,0.8,8183701,3.1,1361511,1.1,-76609,-4.3,26,3.0
"01033","1","10","71","0","2020","1","",15,591,599,597,16360616,0,0,2113,"",1.88,1.29,1.31,1.27,2.47,0.00,0.00,1.92,"",1,7.1,6,1.0,8,1.4,7,1.2,2616086,19.0,0,0.0,0,0.0,317,17.7
"01033","2","10","71","0","2020","1","",18,598,582,684,6033930,0,0,747,"",1.97,0.80,0.77,0.89,0.69,0.00,0.00,0.85,"",0,0.0,-79,-11.7,-103,-15.0,-1,-0.1,403002,7.2,0,0.0,0,0.0,112,17.6
"01033","3","10","71","0","2020","1","",48,3316,3331,3313,38082937,1376518,8133,882,"",2.15,1.42,1.41,1.38,1.67,1.06,0.85,1.19,"",2,4.3,100,3.1,114,3.5,59,1.8,1972065,5.5,302984,28.2,-35,-0.4,22,2.6
"01033","5","10","71","0","2020","1","",1271,19240,19297,19499,212488184,123140096,1714736,845,"",0.97,0.95,0.95,0.95,0.91,1.00,1.00,0.95,"",31,2.5,-169,-0.9,-64,-0.3,118,0.6,3192548,1.5,1058527,0.9,-76574,-4.3,14,1.7
"01035","0","10","70","0","2020","1","",252,3362,3373,3388,31652357,16320293,205094,722,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.8,-60,-1.8,-51,-1.5,-21,-0.6,543750,1.7,-108655,-0.7,-41306,-16.8,22,3.1
"01035","1","10","71","0","2020","1","",5,27,29,37,296747,0,0,736,"",3.35,0.42,0.45,0.56,0.39,0.00,0.00,0.81,"",1,25.0,3,12.5,3,11.5,13,54.2,6373,2.2,0,0.0,0,0.0,-170,-18.8
"01035","2","10","71","0","2020","1","",12,170,185,187,1962334,0,0,836,"",7.05,1.61,1.72,1.72,1.94,0.00,0.00,1.16,"",0,0.0,-3,-1.7,-3,-1.6,-5,-2.6,102712,5.5,0,0.0,0,0.0,60,7.7
"01035","3","10","71","0","2020","1","",20,488,483,488,4388174,88003,520,694,"",4.81,1.47,1.44,1.44,1.65,0.52,0.45,1.14,"",-1,-4.8,-16,-3.2,-10,-2.0,-8,-1.6,-9360,-0.2,1923,2.2,13,2.6,14,2.1
"01035","5","10","71","0","2020","1","",215,2677,2676,2676,25005102,16232290,204574,719,"",0.88,0.94,0.93,0.93,0.92,1.01,1.00,0.98,"",-2,-0.9,-44,-1.6,-41,-1.5,-21,-0.8,444025,1.8,-110578,-0.7,-41319,-16.8,22,3.2
"01037","0","10","70","0","2020","1","",136,1398,1418,1385,12696487,6323701,64314,697,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,11.5,-65,-4.4,-17,-1.2,-50,-3.5,-215309,-1.7,-463620,-6.8,-23410,-26.7,9,1.3
"01037","1","10","71","0","2020","1","",6,18,18,19,189898,0,0,797,"",7.46,0.67,0.66,0.71,0.62,0.00,0.00,0.91,"",1,20.0,2,12.5,1,5.9,1,5.6,-175,-0.1,0,0.0,0,0.0,-63,-7.3
"01037","2","10","71","0","2020","1","",10,45,46,46,319662,0,0,538,"",10.88,1.02,1.02,1.04,0.79,0.00,0.00,0.77,"",0,0.0,-2,-4.3,0,0.0,0,0.0,1111,0.3,0,0.0,0,0.0,9,1.7
