"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01023","5","1011","73","0","2020","1","",26,236,240,248,2748587,1842977,24811,876,"",5.92,5.80,5.82,5.92,4.59,5.65,6.64,0.78,"",0,0.0,4,1.7,6,2.6,12,5.1,21342,0.8,94012,5.4,2047,9.0,-21,-2.3
"01025","5","1011","73","0","2020","1","",40,310,298,309,3617386,2229968,24888,910,"",4.49,3.26,3.13,3.21,3.23,3.40,3.03,1.01,"",1,2.6,-21,-6.3,-7,-2.3,-6,-1.9,145429,4.2,-116216,-5.0,-12995,-34.3,67,7.9
"01027","5","1011","73","0","2020","1","",14,61,62,61,546261,401534,3700,685,"",4.76,1.18,1.20,1.16,1.03,1.09,0.83,0.88,"",-1,-6.7,8,15.1,4,6.9,2,3.4,28416,5.5,25091,6.7,-42,-1.1,-18,-2.6
"01029","5","1011","73","0","2020","1","",12,88,91,94,654743,505714,4188,553,"",3.86,3.53,3.72,3.77,2.32,3.24,1.29,0.63,"",-1,-7.7,16,22.2,14,18.2,5,5.6,92108,16.4,82413,19.5,147,3.6,7,1.3
"01031","5","1011","73","0","2020","1","N",22,0,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,0,"N",-3,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","1011","73","0","2020","1","",18,152,148,148,2096967,1033217,15595,1080,"",0.99,0.54,0.53,0.51,0.59,0.50,0.44,1.12,"",0,0.0,4,2.7,-3,-2.0,0,0.0,-28845,-1.4,-61645,-5.6,-4888,-23.9,-17,-1.5
"01035","5","1011","73","0","2020","1","",27,194,200,196,2369448,1451967,17262,927,"",7.93,4.88,5.01,4.82,5.74,5.34,4.12,1.17,"",1,3.8,20,11.5,16,8.7,11,5.9,153733,6.9,99964,7.4,-694,-3.9,-15,-1.6
"01037","5","1011","73","0","2020","1","",5,32,31,33,323797,217302,1281,778,"",2.72,1.94,1.85,1.99,1.96,2.06,0.98,1.02,"",-1,-16.7,-3,-8.6,-2,-6.1,-1,-2.9,-85789,-20.9,-39240,-15.3,-451,-26.0,-149,-16.1
"01039","5","1011","73","0","2020","1","",31,174,165,172,1851733,1093335,10585,836,"",2.53,1.23,1.17,1.20,1.28,1.14,0.55,1.06,"",-1,-3.1,0,0.0,-12,-6.8,0,0.0,-20465,-1.1,-56439,-4.9,-3377,-24.2,10,1.2
"01041","5","1011","73","0","2020","1","",22,156,166,164,1754179,1219890,19006,833,"",6.03,3.68,3.82,3.70,4.00,3.80,3.36,1.07,"",1,4.8,15,10.6,13,8.5,14,9.3,146912,9.1,124294,11.3,5290,38.6,-2,-0.2
"01043","5","1011","73","0","2020","1","",34,402,401,401,3796493,2718409,26420,728,"",1.36,1.18,1.17,1.15,1.02,1.11,0.92,0.87,"",0,0.0,-10,-2.4,-17,-4.1,-16,-3.8,113021,3.1,-67437,-2.4,-21,-0.1,46,6.7
"01045","5","1011","73","0","2020","1","",17,80,80,74,824042,549066,4156,813,"",1.44,0.40,0.39,0.36,0.27,0.41,0.26,0.71,"",3,21.4,1,1.3,1,1.3,-5,-6.3,85617,11.6,869,0.2,-1154,-21.7,94,13.1
"01047","5","1011","73","0","2020","1","",29,182,181,184,1955529,1225550,11727,825,"",2.52,1.29,1.28,1.27,1.19,1.25,0.65,0.93,"",1,3.6,11,6.4,18,11.0,22,13.6,47525,2.5,32416,2.7,-1346,-10.3,-63,-7.1
"01049","5","1011","73","0","2020","1","",34,363,364,370,3546969,2611924,19891,746,"",2.06,1.38,1.38,1.39,1.28,1.31,0.75,0.93,"",2,6.2,12,3.4,3,0.8,0,0.0,341562,10.7,96767,3.8,-588,-2.9,62,9.1
"01051","5","1011","73","0","2020","1","",23,217,216,221,2637803,1621449,17745,931,"",1.20,0.93,0.93,0.93,1.12,1.10,1.01,1.21,"",2,9.5,-21,-8.8,-14,-6.1,-3,-1.3,-459081,-14.8,-166310,-9.3,-10608,-37.4,-102,-9.9
"01053","5","1011","73","0","2020","1","",34,366,370,375,5139129,2803573,20394,1067,"",3.06,2.43,2.45,2.44,2.97,2.63,1.52,1.21,"",-1,-2.9,-33,-8.3,-25,-6.3,-25,-6.2,-546069,-9.6,-229751,-7.6,-8344,-29.0,-32,-2.9
"01055","5","1011","73","0","2020","1","",6,31,32,31,590410,231611,3149,1449,"",0.21,0.08,0.08,0.07,0.12,0.08,0.08,1.61,"",-1,-14.3,-5,-13.9,-2,-5.9,-4,-11.4,-61102,-9.4,-51195,-18.1,-1533,-32.7,17,1.2
"01057","5","1011","73","0","2020","1","",27,234,237,193,1621120,1330594,11340,563,"",5.85,4.98,5.00,4.07,3.61,4.89,2.53,0.77,"",-1,-3.6,-39,-14.3,-49,-17.1,-75,-28.0,-349098,-17.7,-335797,-20.2,-4750,-29.5,13,2.4
"01059","5","1011","73","0","2020","1","",17,124,127,130,1340738,877624,17530,812,"",2.12,0.95,0.97,0.98,1.00,0.89,1.42,1.04,"",-3,-15.0,-29,-19.0,-28,-18.1,-33,-20.2,-125916,-8.6,-147390,-14.4,-1450,-7.6,93,12.9
"01061","5","1011","73","0","2020","1","",35,385,318,302,3449692,2616212,23868,792,"",5.15,6.44,5.36,4.97,6.32,6.46,4.62,1.13,"",-1,-2.8,35,10.0,-23,-6.7,-46,-13.2,283495,9.0,81239,3.2,-8967,-27.3,89,12.7
"01063","5","1011","73","0","2020","1","",11,37,37,36,311106,230918,1739,653,"",5.06,1.65,1.64,1.58,1.51,1.86,0.93,0.93,"",-3,-21.4,-4,-9.8,-5,-11.9,-4,-10.0,-13565,-4.2,-31132,-11.9,-1717,-49.7,44,7.2
"01065","5","1011","73","0","2020","1","",36,221,213,214,2093342,1392664,10419,745,"",9.26,7.03,6.78,6.73,6.45,7.88,4.46,0.94,"",4,12.5,14,6.8,3,1.4,6,2.9,25827,1.2,1210,0.1,-1448,-12.2,-18,-2.4
"01067","5","1011","73","0","2020","1","",29,327,303,295,3122188,2141933,18912,779,"",6.15,7.81,7.28,7.00,6.55,7.07,5.56,0.89,"",-1,-3.3,-8,-2.4,-5,-1.6,-5,-1.7,-124661,-3.8,-57072,-2.6,-5374,-22.1,-16,-2.0
"01069","5","1011","73","0","2020","1","",24,162,155,161,1744507,1082399,13889,842,"",0.59,0.28,0.27,0.28,0.25,0.27,0.29,0.91,"",1,4.3,1,0.6,-4,-2.5,2,1.3,234431,15.5,99013,10.1,-3002,-17.8,114,15.7
"01071","5","1011","73","0","2020","1","",18,56,58,62,470874,317781,5583,617,"",1.33,0.31,0.32,0.34,0.25,0.25,0.23,0.78,"",-2,-10.0,2,3.7,0,0.0,6,10.7,-45203,-8.8,-34012,-9.7,-3462,-38.3,-92,-13.0
"01073","5","1011","73","0","2020","1","",46,1932,1889,1564,44494237,15069199,214491,1907,"",0.18,0.47,0.45,0.37,0.63,0.49,0.54,1.48,"",-1,-2.1,75,4.0,57,3.1,-265,-14.5,435573,1.0,740480,5.2,-240149,-52.8,64,3.5
"01075","5","1011","73","0","2020","1","",14,57,57,62,578509,441322,3481,759,"",3.78,1.42,1.42,1.52,1.23,1.43,0.73,0.85,"",0,0.0,-2,-3.4,-3,-5.0,1,1.6,-25498,-4.2,-2460,-0.6,863,33.0,-15,-1.9
"01077","5","1011","73","0","2020","1","",25,173,168,174,1695490,1195532,18913,760,"",0.88,0.50,0.48,0.49,0.48,0.54,0.59,0.97,"",1,4.2,1,0.6,-9,-5.1,-6,-3.3,12462,0.7,22173,1.9,-3622,-16.1,26,3.5
"01079","5","1011","73","0","2020","1","",22,194,171,168,1913856,1355201,13830,829,"",3.42,3.28,2.90,2.82,3.17,3.97,3.09,1.06,"",0,0.0,22,12.8,6,3.6,-11,-6.1,41379,2.2,35739,2.7,-1652,-10.7,-8,-1.0
"01081","5","1011","73","0","2020","1","",26,351,366,366,3922473,2434780,21919,836,"",0.58,0.50,0.51,0.51,0.48,0.59,0.42,0.95,"",3,13.0,59,20.2,-5,-1.3,-22,-5.7,124402,3.3,3515,0.1,-2234,-9.2,2,0.2
"01083","5","1011","73","0","2020","1","",30,402,409,413,4393077,2504392,27759,828,"",1.50,1.43,1.40,1.39,1.10,1.28,0.79,0.78,"",-1,-3.2,-14,-3.4,-25,-5.8,5,1.2,-76444,-1.7,-142769,-5.4,2716,10.8,8,1.0
"01085","5","1011","73","0","2020","1","",18,110,114,120,1224592,798435,10977,822,"",7.62,4.28,4.43,4.61,3.59,4.26,2.78,0.81,"",-1,-5.3,0,0.0,-11,-8.8,-7,-5.5,54865,4.7,-13777,-1.7,1901,20.9,76,10.2
"01087","5","1011","73","0","2020","1","N",9,0,0,0,0,0,0,0,"N",2.71,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","1011","73","0","2020","1","",37,372,371,395,6294041,3292045,31110,1276,"",0.27,0.15,0.15,0.16,0.14,0.19,0.14,0.92,"",-1,-2.6,13,3.6,23,6.6,38,10.6,784469,14.2,218147,7.1,2781,9.8,81,6.8
"01091","5","1011","73","0","2020","1","",22,518,511,431,5365361,3696411,38172,848,"",3.19,5.99,5.95,5.01,5.19,6.16,5.52,0.92,"",-1,-4.3,12,2.4,13,2.6,-69,-13.8,279816,5.5,167979,4.8,-12101,-24.1,68,8.7
"01093","5","1011","73","0","2020","1","",15,80,79,84,653479,521673,11499,621,"",1.80,0.66,0.65,0.68,0.54,0.62,0.84,0.82,"",0,0.0,-9,-10.1,-8,-9.2,-5,-5.6,-125176,-16.1,-74644,-12.5,-3433,-23.0,-57,-8.4
"01095","5","1011","73","0","2020","1","",15,186,187,191,3049192,2115144,20611,1248,"",0.53,0.42,0.41,0.42,0.64,0.62,0.54,1.54,"",3,25.0,9,5.1,8,4.5,10,5.5,709540,30.3,453445,27.3,2327,12.7,243,24.2
"01097","5","1011","73","0","2020","1","",99,857,868,816,10241908,5412457,55922,930,"",0.71,0.42,0.43,0.40,0.38,0.37,0.25,0.90,"",-2,-2.0,-93,-9.8,-73,-7.8,-120,-12.8,-3731879,-26.7,-874596,-13.9,-20305,-26.6,-211,-18.5
"01099","5","1011","73","0","2020","1","",41,256,265,270,4113080,2171301,19894,1200,"",6.73,3.43,3.54,3.54,4.36,3.95,3.09,1.24,"",-3,-6.8,-27,-9.5,-2,-0.7,3,1.1,59010,1.5,126798,6.2,-3820,-16.1,55,4.8
"01101","5","1011","73","0","2020","1","",31,128,130,133,1733545,934558,13281,1023,"",0.36,0.08,0.08,0.09,0.09,0.10,0.10,1.02,"",-2,-6.1,-4,-3.0,-4,-3.0,-3,-2.2,3480,0.2,151,0.0,2127,19.1,30,3.0
"01103","5","1011","73","0","2020","1","",24,164,156,157,2065899,1183882,29548,999,"",0.63,0.28,0.26,0.26,0.26,0.25,0.49,0.98,"",2,9.1,70,74.5,61,64.2,63,67.0,894299,76.3,508073,75.2,9827,49.8,44,4.6
"01105","5","1011","73","0","2020","1","",6,35,35,36,275242,218936,5829,599,"",2.83,1.48,1.49,1.52,1.30,1.87,2.98,0.87,"",0,0.0,3,9.4,1,2.9,2,5.9,-57873,-17.4,-23825,-9.8,-1125,-16.2,-170,-22.1
"01107","5","1011","73","0","2020","1","",28,227,219,218,2467136,1331887,11655,857,"",6.23,5.13,4.97,4.89,5.11,5.06,3.47,1.02,"",0,0.0,-2,-0.9,-8,-3.5,-9,-4.0,22977,0.9,-76128,-5.4,-2877,-19.8,31,3.8
"01109","5","1011","73","0","2020","1","",19,148,141,135,1356377,971869,18360,738,"",1.95,0.87,0.82,0.77,0.69,0.87,1.04,0.84,"",0,0.0,15,11.3,11,8.5,7,5.5,44321,3.4,92875,10.6,-1046,-5.4,-36,-4.7
"01111","5","1011","73","0","2020","1","",17,122,145,147,1373003,1009048,11482,765,"",3.11,2.19,2.53,2.54,2.56,2.88,2.04,1.06,"",-1,-5.6,-21,-14.7,-6,-4.0,-5,-3.3,35151,2.6,18575,1.9,-925,-7.5,73,10.5
"01113","5","1011","73","0","2020","1","",18,88,88,92,846717,594807,4625,729,"",1.42,0.53,0.53,0.54,0.47,0.54,0.33,0.88,"",-1,-5.3,-16,-15.4,-14,-13.7,-13,-12.4,-82308,-8.9,-26934,-4.3,-3920,-45.9,40,5.8
"01115","5","1011","73","0","2020","1","",13,85,82,88,1169546,738892,16452,1058,"",0.62,0.37,0.35,0.37,0.45,0.44,0.81,1.22,"",-1,-7.1,0,0.0,-5,-5.7,-2,-2.2,-52671,-4.3,158114,27.2,4667,39.6,-19,-1.8
"01117","5","1011","73","0","2020","1","",39,453,454,466,8739089,3232105,32215,1469,"",0.49,0.45,0.45,0.46,0.53,0.38,0.29,1.17,"",-1,-2.5,-223,-33.0,-228,-33.4,-203,-30.3,-6192322,-41.5,-1961528,-37.8,-114690,-78.1,-231,-13.6
"01119","5","1011","73","0","2020","1","",11,61,61,65,540029,425712,10057,666,"",3.25,1.78,1.78,1.83,1.45,2.16,2.65,0.81,"",-1,-8.3,0,0.0,-2,-3.2,4,6.6,-46205,-7.9,-29780,-6.5,-4582,-31.3,-65,-8.9
"01121","5","1011","73","0","2020","1","",17,458,458,463,7997121,3522453,21735,1338,"",0.89,1.28,1.28,1.28,1.80,1.27,0.56,1.41,"",0,0.0,-14,-3.0,-14,-3.0,-9,-1.9,-227955,-2.8,-66286,-1.8,-1069,-4.7,-2,-0.1
"01123","5","1011","73","0","2020","1","",21,74,74,72,972054,499343,5261,1020,"",1.80,0.49,0.48,0.46,0.65,0.48,0.31,1.37,"",0,0.0,-33,-30.8,-32,-30.2,-29,-28.7,-137900,-12.4,-114275,-18.6,-7740,-59.5,204,25.0
"01125","5","1011","73","0","2020","1","",74,1681,1683,1689,42941820,13194168,104175,1961,"",1.19,1.46,1.45,1.45,2.82,1.71,1.06,1.94,"",-1,-1.3,-3,-0.2,-8,-0.5,-18,-1.1,-1971446,-4.4,-358955,-2.6,-40424,-28.0,-78,-3.8
"01127","5","1011","73","0","2020","1","",42,411,385,385,4728201,2991235,64672,924,"",2.26,1.93,1.82,1.79,2.04,2.01,3.62,1.11,"",-4,-8.7,-23,-5.3,-51,-11.7,-48,-11.1,-801503,-14.5,-215903,-6.7,89,0.1,-55,-5.6
"01129","5","1011","73","0","2020","1","",34,214,236,226,2294105,1624664,20543,783,"",9.36,5.11,5.48,5.16,2.90,4.60,4.39,0.55,"",0,0.0,5,2.4,27,12.9,28,14.1,92327,4.2,157583,10.7,-1253,-5.7,-42,-5.1
"01131","5","1011","73","0","2020","1","",14,87,87,85,857836,616111,9104,764,"",4.30,2.66,2.67,2.58,2.06,2.81,3.41,0.78,"",-5,-26.3,-9,-9.4,-8,-8.4,-11,-11.5,-242615,-22.0,-69525,-10.1,-3304,-26.6,-121,-13.7
"01133","5","1011","73","0","2020","1","",11,371,349,341,2930605,2593769,17263,637,"",1.69,3.82,3.58,3.44,2.80,3.24,1.37,0.78,"",-1,-8.3,163,78.4,141,67.8,108,46.4,1222323,71.6,1069831,70.2,5301,44.3,30,4.9
"01999","5","1011","73","0","2020","1","N",93,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",5,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","1011","53","0","2020","1","",540,14113,14342,14415,553860064,411040731,6345101,2981,"",1.80,3.90,3.87,3.85,9.29,8.46,7.02,2.40,"",32,6.3,602,4.5,421,3.0,276,2.0,-12499859,-2.2,18241147,4.6,339153,5.6,-163,-5.2
"02013","5","1011","73","0","2020","1","N",2,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02016","5","1011","73","0","2020","1","",8,29,32,30,655988,603467,9089,1664,"",3.55,0.68,0.58,0.55,0.76,0.58,0.46,1.27,"",-1,-11.1,-1,-3.3,0,0.0,-6,-16.7,-45663,-6.5,-15930,-2.6,-863,-8.7,12,0.7
"02020","5","1011","73","0","2020","1","",99,2538,2616,2721,168139381,98179560,1474340,4927,"",0.90,1.49,1.53,1.57,5.82,4.26,3.46,3.80,"",-5,-4.8,-143,-5.3,-130,-4.7,-68,-2.4,-23556573,-12.3,-924871,-0.9,-63416,-4.1,-457,-8.5
"02050","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1011","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","1011","73","0","2020","1","",29,79,89,104,1628923,1568745,23560,1382,"",5.24,2.39,2.58,2.91,2.52,2.75,2.22,0.96,"N",29,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02066","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02068","5","1011","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02070","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","1011","73","0","2020","1","",54,992,986,1018,24399289,22406194,336383,1879,"",1.78,2.37,2.33,2.37,3.92,4.96,4.03,1.66,"",9,20.0,92,10.2,62,6.7,42,4.3,1229670,5.3,1229669,5.8,15679,4.9,-31,-1.6
"02100","5","1011","73","0","2020","1","N",3,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02105","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","1011","73","0","2020","1","",17,932,919,912,24224547,23257848,348976,2023,"",1.13,4.90,4.73,4.63,8.36,13.06,10.54,1.76,"",4,30.8,22,2.4,-1,-0.1,-13,-1.4,1327600,5.8,1003617,4.5,14782,4.4,105,5.5
"02122","5","1011","73","0","2020","1","",76,916,971,938,30147354,24855091,393290,2463,"",2.68,4.27,4.47,4.21,9.74,10.78,9.13,2.25,"",2,2.7,100,12.3,109,12.6,38,4.2,3405433,12.7,4050370,19.5,68361,21.0,69,2.9
"02130","5","1011","73","0","2020","1","",18,59,52,57,472011,472011,7117,648,"",2.24,0.81,0.70,0.75,0.47,0.69,0.56,0.62,"",-1,-5.3,-14,-19.2,-23,-30.7,-24,-29.6,-191627,-28.9,-187072,-28.4,-3219,-31.1,-21,-3.1
"02150","5","1011","73","0","2020","1","",38,81,88,117,2396200,2150799,32699,1933,"",5.94,1.36,1.26,1.67,2.79,3.11,2.54,1.94,"",2,5.6,0,0.0,-20,-18.5,10,9.3,-522747,-17.9,-259887,-10.8,-5873,-15.2,-343,-15.1
"02164","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","1011","73","0","2020","1","",57,151,156,168,1050357,1015256,15587,510,"",1.85,0.53,0.54,0.57,0.29,0.31,0.26,0.54,"",13,29.5,27,21.8,26,20.0,15,9.8,218107,26.2,196471,24.0,2127,15.8,38,8.1
"02180","5","1011","73","0","2020","1","N",8,0,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02185","5","1011","73","0","2020","1","",28,6798,6850,6716,253117620,193334660,3052301,2868,"",8.64,42.87,41.95,41.03,49.64,36.83,30.57,1.18,"",-1,-3.4,290,4.5,172,2.6,62,0.9,-175810,-0.1,7343682,3.9,229913,8.1,-78,-2.6
"02188","5","1011","73","0","2020","1","N",4,0,0,0,0,0,0,0,"N",1.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","1011","73","0","2020","1","",8,14,13,19,158041,158041,3118,793,"",3.70,1.04,0.92,1.34,1.02,1.78,1.75,0.93,"N",-2,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02198","5","1011","73","0","2020","1","",17,116,133,149,1923898,1891090,28790,1116,"",5.22,4.82,5.50,5.87,7.34,9.13,7.52,1.36,"",2,13.3,25,27.5,30,29.1,18,13.7,312411,19.4,299694,18.8,2666,10.2,-28,-2.4
"02220","5","1011","73","0","2020","1","",9,46,50,54,506369,280013,4311,779,"",1.86,1.12,1.16,1.21,0.93,0.87,0.72,0.80,"",0,0.0,14,43.8,-4,-7.4,-5,-8.5,129698,34.4,146270,109.4,2106,95.5,180,30.1
"02240","5","1011","73","0","2020","1","",16,539,558,553,16743297,16295352,245852,2342,"",4.94,19.56,19.86,19.14,30.55,35.65,29.10,1.56,"N",3,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","1011","73","0","2020","1","",4,7,8,8,73779,73779,1107,740,"",3.26,0.79,0.89,0.88,0.81,1.81,1.47,0.95,"",0,0.0,0,0.0,0,0.0,0,0.0,7814,11.8,7968,12.1,91,9.0,78,11.8
"02282","5","1011","73","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02290","5","1011","73","0","2020","1","N",9,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1011","73","0","2020","1","",23,45,62,69,2677255,1572378,24020,3510,"",2.11,2.72,3.67,3.87,7.76,4.57,3.69,2.26,"",2,9.5,13,40.6,26,72.2,22,46.8,1006838,60.3,652131,70.9,9574,66.3,158,4.7
"04000","3","1011","53","0","2020","1","",8,390,394,409,5610004,1578850,9586,1085,"",7.11,16.48,16.70,17.31,23.55,17.07,8.74,1.40,"",1,14.3,-52,-11.8,-48,-10.9,-43,-9.5,-80275,-1.4,134379,9.3,-3796,-28.4,102,10.4
"04000","5","1011","53","0","2020","1","",1347,44544,42797,41961,596248241,279018608,14943405,1064,"",0.60,1.27,1.21,1.18,1.08,1.12,3.28,0.88,"",6,0.4,-946,-2.1,-1201,-2.7,-780,-1.8,13402980,2.3,3707556,1.3,1782010,13.5,47,4.6
